Sr.No.,Project Name,Promoter Name,Promoter Address,Project Type,Email Id,Mobile No,Project Registration No.,District,Approved on
264,TULSI SAPPHIRE,SAANVI INFRA,"15, SANKALP VILLA, SRUSHTI ARCADE MOTERA, AHMEDABAD Ahmedabad 380005",Mixed Development,infrasaanvi726@gmail.com,9824015924,PR/GJ/GANDHINAGAR/GANDHINAGAR/AUDA/MAA08340/160421,Gandhinagar,16-04-2021
265,ROYAL RIVIERA,RAGHUVEER BUILDCON,"Royal Riviera, B/h.Swaminarayan Dham, Nr.Raksha Shakti Ciircle Randesan Gandhinagar 382007",Mixed Development,royalrivieragandhinagar@gmail.com,9825537856,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA08494/250521,Gandhinagar,25-05-2021
266,Siddheshwari Elite,SHREEJI INFRATECH,"S.R. no. 54, F.P. no. 47, Pethapur, Gandhinagar Gandhinagar 382610",Mixed Development,shreejiinfratech54@gmail.com,9426084666,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA08436/100521,Gandhinagar,10-05-2021
267,PRIVE',MISHIKA DEVELOPERS,B 301 SACHET BEHIND CITY CENTRE SWASTIK CROSS ROAD Ahmedabad 380009,Mixed Development,mishikaprive@gmail.com,9712599911,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA08398/EX1/081123,Gandhinagar,30-04-2021
268,ORIGIN HEIGHTS,ORIGIN INFRA,"S. NO. 31 OPP. TARAPUR VILLAGE , S.G HIGHWAY Gandhinagar 382421",Mixed Development,origingandhinagar97@gmail.com,8141230000,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA08597/110621,Gandhinagar,11-06-2021
269,SHIVANSH 15,SHIVANSH BUILDCON,BLOCK NO 15 F P NO 12 VASANA HADMADITA Gandhinagar 382006,Mixed Development,shivanshbuildcon@gmail.com,9825903688,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA08741/090721,Gandhinagar,09-07-2021
270,SHREEJI SWASTIK,SHIKSHAPATRI REALTY,"PLOT NO. E-20, SHOP NO. F-101, K-7 CORNER SECTOR 26 GIDC ELECTRONIC ESTATE, GANDHINAGAR Gandhinagar 382028",Mixed Development,shreejiswastik@gmail.com,9979550636,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA08472/A1M/251121,Gandhinagar,18-05-2021
271,RAMDEV ALTEZZA,RAMDEV CORPORATION,"Survay No 475/2, Ramdev Alteeza, Backside of Vivan Infinity, Vaishnodevi Ring Road, Zundal, Gandhinagar Gandhinagar 382421",Mixed Development,ramdev.corporation007@gmail.com,9898686768,PR/GJ/GANDHINAGAR/GANDHINAGAR/AUDA/MAA09261/301021,Gandhinagar,30-10-2021
272,PRAMUKH ARISTA,PSY ORGANIZER,"PSY Group,704, 7th Floor,Pratik Mall Nr. Swaminarayan Dham, Koba-Gandhinagar Highway Gandhinagar 382421",Mixed Development,pramukhpearl22@gmail.com,8980947474,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA08249/240321,Gandhinagar,24-03-2021
273,AAVKAR 96,SAANIDHYA INFRACONSTRUCTION LLP,"SURVEY No 473/2 B/H SWAGAT AGASIYA, SARGASAN Gandhinagar 382421",Mixed Development,saanidhyainfracon@gmail.com,9924343469,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA08301/060421,Gandhinagar,06-04-2021
274,ZUNDAL FP 123 TP 72,AHMEDABAD URBAN DEVELOPMENT AUTHORITY,"Sardar Vallabhbhai Patel Bhavan Usmanpura, Ashram Road, Ahmedabad 380014",Mixed Development,eo.amiapur.auda@gmail.com,9825801803,PR/GJ/GANDHINAGAR/GANDHINAGAR/AUDA/MAA08636/170621,Gandhinagar,17-06-2021
275,SHIVAM REVANTA,ANANTA INFRASPACE,"SATYAM CORPORATE SQUARE, BLOCK E, 2ND FLOOR, B/H RAJPATH CLUB, BODAKDEV, AHMEDABAD Ahmedabad 380054",Mixed Development,anantainfraspace@gmail.com,9974669140,PR/GJ/GANDHINAGAR/GANDHINAGAR/AUDA/MAA08796/200721,Gandhinagar,20-07-2021
276,Kalash Square,PHA ASSOCIATES LLP,"B 2 60, Swipark Society, Nr. Gopal bag Society, Ghatlodia Ahmedabad 380061",Mixed Development,kalashsquarerera@gmail.com,9825027761,PR/GJ/GANDHINAGAR/GANDHINAGAR/AUDA/MAA08341/160421,Gandhinagar,16-04-2021
277,VAIDEHI SHINE,Shreenath Developers,"Vaidehi Elegance, Vavol GIDC Road, K Road, Gandhinagar Gandhinagar 382016",Mixed Development,vaidehishine@gmail.com,9099855490,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA08460/110521,Gandhinagar,11-05-2021
278,SHIKSHAPATRI SKY PARK,SHIKSHAPATRI BUILDCON,"FF 10, SAHJANAND SHLOK BEHIND SIDDHRAJ ZORI, SARGASAN Gandhinagar 382421",Mixed Development,shikshapatribuildcon@gmail.com,9879947511,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA08637/170621,Gandhinagar,17-06-2021
279,SHIVANSH 108,SHIVANSH INFRASTRUCTURE,SUR NO 179 1 FP NO 122 TP NO 1 KOBA GANDHINAGAR Gandhinagar 382421,Mixed Development,shivans108.122@gmail.com,9825903688,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA08756/120721,Gandhinagar,12-07-2021
280,SHLOK PARADISE,SHLOK PROJECTS,"SHOP NO 105,GROUND FLOOR MAHALAMXI I ,PETHAPUR CHAR RASTA Gandhinagar 382610",Mixed Development,shlokprojects349@gmail.com,9724808333,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA08731/070721,Gandhinagar,07-07-2021
281,JAY VISAT EMINENCE,SUNSHINE BUILDCON,"10, SARITA BUNGALOWS VIBHAG-2, VISAT GANDHINAGAR HIGHWAY, CHANDKHEDA Ahmedabad 382424",Mixed Development,sunshinebuildcon2019@gmail.com,8238880023,PR/GJ/GANDHINAGAR/GANDHINAGAR/AUDA/MAA09030/090921,Gandhinagar,09-09-2021
282,SHARADAM ESTELLA,SHARDA INFRASTRUCTURE,Plot No 280 Sector 1C Gandhinagar 382006,Mixed Development,info.shardainfrastructure@gmail.com,9974442244,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA08665/250621,Gandhinagar,25-06-2021
283,SAHAJANAND ELITE,SAHAJANAND CORPORATION,"106, B-BLOCK, DEV ADITYA ARCADE, OPP SILVER SQUARE COMPLEX, BAGBAN PARTY PLOT, THLTEJ, AHMEDABAD-380054 Ahmedabad 380054",Mixed Development,sahajanandcorp94@gmail.com,9824032662,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA08915/180821,Gandhinagar,18-08-2021
284,KEDAR RESIDENCY,Chandraprabha Devlopers,"Plot No. 1559/2, Sector-3D, Gandhinagar Gandhinagar 382006",Mixed Development,chandraprabhadeveloper@gmail.com,9909472425,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA08998/070921,Gandhinagar,07-09-2021
285,VASHIKAA SHAYPRAM,VASHIKAA HOUSING DEVELOPERS,"30, Dev Arya Bunglows Near Uma Party Plot, Sabarmati Ahmedabad 380005",Mixed Development,dixitpatel4099@icloud.com,9925041268,PR/GJ/GANDHINAGAR/GANDHINAGAR/AUDA/MAA08651/210621,Gandhinagar,21-06-2021
286,PAARIJAT SKYZ,PARAM DEVELOPERS,"SURVEY 372/10 + 396/2, OPPOSITE SWAGAT PELICAN, BEHIND THAKER FARM, SARGASAN, Gandhinagar 382421",Mixed Development,info.paramdevelopers@gmail.com,9909910830,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA08976/030921,Gandhinagar,03-09-2021
287,The Spenta Shyama,SHIVAAY INFRABUILD,"72, Sardar Patel Colony Stadium Road, Naranpura Ahmedabad 380014",Mixed Development,thespentafp40@gmail.com,8460199771,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA08762/130721,Gandhinagar,13-07-2021
288,VRUNDAVAN RESIDENCY,B T INFRA CON,"BT HOUSE, NR TALUKA POLICE STATION HIGHWAY ROAD, KALOL Gandhinagar 382721",Mixed Development,batagroup.vinayakresidency@gmail.com,9825329351,PR/GJ/GANDHINAGAR/KALOL/AUDA/MAA08876/050821,Gandhinagar,05-08-2021
289,North Enclave L-Block,PACIFICA INDIA PROJECTS PRIVATE LIMITED,"33 Amrapalash Bungalows, B/h Fun Republic, Ramdevnagar Ahmedabad 380015",Mixed Development,amararera@pacificacompanies.in,9099933085,PR/GJ/GANDHINAGAR/GANDHINAGAR/AUDA/MAA09056/150921,Gandhinagar,15-09-2021
290,THE PARKSIDE,SHREENATH INFRASPACE,"538/A/2, SAURABH SOCIETY, SECTOR - 23 Gandhinagar 382330",Mixed Development,shreenathinfraspace@gmail.com,9825458007,PR/GJ/GANDHINAGAR/GANDHINAGAR/AUDA/MAA09065/170921,Gandhinagar,17-09-2021
291,SHREEJI VILLA,VIGAR CORPORATION,"SURVEY NO 1548 P,SWAMINARAYAN MANDIR ,BALIYADEV ROAD MANSA ,GANDHINAGAR HIGHWAY Gandhinagar 382845",Mixed Development,shreejivilla80@gmail.com,9904126041,PR/GJ/GANDHINAGAR/MANSA/Others/MAA08926/210821,Gandhinagar,21-08-2021
292,PARAS RESIDENCY,ANAY INFRA,"3, Malbar Gold, Near Pratistha Bungalows M. G. Road, New Nikol, Ahmedabad - 382350 Ahmedabad 382350",Mixed Development,anayinfra144@gmail.com,9825294793,PR/GJ/GANDHINAGAR/GANDHINAGAR/AUDA/MAA09606/281221,Gandhinagar,28-12-2021
293,Abhishek Greens,B R CORPORATION,"Shop No. S/27, Second Floor, City Mall-1, Navjivan Mill Compound, At- Kalol. Gandhinagar 382721",Mixed Development,brckalol2020@gmail.com,9228361067,PR/GJ/GANDHINAGAR/KALOL/AUDA/MAA10344/220622,Gandhinagar,22-06-2022
294,ATISHAY SHIVALAY III,UMA DEVELOPERS,"1, KAVYANJALI BUNGLOWS HEBATPURA CROSS ROAD, THALTEJ Ahmedabad 380059",Mixed Development,umadevelopers1510@gmail.com,9974416481,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA09191/141021,Gandhinagar,14-10-2021
295,SAMVED DREAMS,NAKSHTRA BUILDCON,"21, Samarpan Street, Opp. Gokul Plaza, Himmatnagar Highway, Vijapur Mehsana 382870",Mixed Development,samveddreams@gmail.com,9898039026,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA09069/180921,Gandhinagar,18-09-2021
296,BANSARI OPULENCE,BLISS PROJECTS LLP,"27/A, Bansidhar Society B/H Jawaharnagar Ahmedabad 380007",Mixed Development,bansariopulence09rera@gmail.com,9429999993,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA09382/301121,Gandhinagar,30-11-2021
297,WOODS VILLE,SHREEJI CORPORATION,"8, Tirupati Market, Near Prakash Day School Kamana Char Rasta, Visnagar Mehsana 384315",Mixed Development,shreejicorporation138@gmail.com,7600938370,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA09092/240921,Gandhinagar,24-09-2021
298,VINAYAK SAPPHIRE,VINAYAK LANDMARK,"1017, GANESH GLORY, OPP. BSNL OFFICE, GODREJ GARDEN CITY ROAD, JAGATPUR, Ahmedabad 382481",Mixed Development,vinayaklandmark@gmail.com,9998650977,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA09373/EX1/210624/300625,Gandhinagar,26-11-2021
299,AVIKAM GIRIRAJ,GIRIRAJ REALITY,"Survey no. 436/1, TP Scheme No. 234, FP No. 236 B/h Savya Sky, Near Vivaan Infinity, Off S P Ring road Gandhinagar 382421",Mixed Development,avikam.giriraj.rera@gmail.com,9327220168,PR/GJ/GANDHINAGAR/GANDHINAGAR/AUDA/MAA09026/090921,Gandhinagar,09-09-2021
300,ROYAL REVANTA-3,ROYAL INFRA,"22,BALMUKUND GREENS NEAR NIKOL POLICE STATTION Ahmedabad 382350",Mixed Development,royalrevanta03@gmail.com,9328512250,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA09706/180122,Gandhinagar,18-01-2022
301,MAPLE HEIGHTS,SAANVI INFRA,"32, ROYAL PALACE, OPP LUBI, NR. SOMESHWAR MAHADEV TEMPLE NANA CHILODA Ahmedabad 382330",Mixed Development,saanviinfra.mapleheights@gmail.com,9725904806,PR/GJ/GANDHINAGAR/GANDHINAGAR/AUDA/MAA09557/251221,Gandhinagar,25-12-2021
302,THE ATLANTIS,SATYAGRAH DEVELOPERS LLP,"A-203,WHITE HOUSE NR BHAKTI CIRCLE Ahmedabad 382350",Mixed Development,info.theatlantis@gmail.com,9586529109,PR/GJ/GANDHINAGAR/GANDHINAGAR/AUDA/MAA08999/070921,Gandhinagar,07-09-2021
303,Smart Life - II,SANGATH INFRASTRUCTURES PRIVATE LIMITED,"7, Madhupuri Appartment, Kabir Chowk, Jainnagar, Sabarmati, Ahmedabad 380005",Mixed Development,sangathsmartlifei@gmail.com,9825329036,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA07381/250820,Gandhinagar,25-08-2020
304,MAPLE GREEN RESIDENCY,DEVMIT REALITY,402 SAUMYA APARTMENT MAITRINAGAR SOCIETY NARANPURA Ahmedabad 380013,Mixed Development,devmitreality@gmail.com,9824015051,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA09183/141021,Gandhinagar,14-10-2021
305,Meera Skyvue,Ashirwad Developers,"4GF-42, Shayona Arcade, opp. Dinesh Chamber, Bapunagar, Ahmedabad Ahmedabad 380024",Mixed Development,meerasky11rera@gmail.com,7698880001,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA09244/291021,Gandhinagar,29-10-2021
306,SAHAJANAND SHINE,AKSHAR ANAND,"PLOT NO. 905, SUTHAR VAS, RUPAL VILLAGE GANDHINAGAR Gandhinagar 382630",Mixed Development,sahajanandshine83@gmail.com,9737326396,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA09531/241221,Gandhinagar,24-12-2021
307,TATVA INTEGRITY,TATVA ASSOCIATES,"303, ANAND HARI TOWER SANDESH PRESS ROAD, BODAKDEV Ahmedabad 380054",Mixed Development,jaysureshbhaigajipara@gmail.com,9998600988,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA09436/081221,Gandhinagar,08-12-2021
308,KESHAV ELITUS,KESHAV REALTY,"Survey No. 233+234 Paiki 23, F.P. No. 107, Nr. Shubh Aarambh, Randesan, Gandhinagar Gandhinagar 382007",Mixed Development,keshavelitus810@gmail.com,7600938370,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/RAA09467/A1M/130323,Gandhinagar,14-12-2021
309,ASHWAMEGH ELITE,ASHWAMEGH CREATIVES,"411, PRATIK MALL, FOURTH FLOOR, KUDASAN, GANDHINAGAR Gandhinagar 382421",Mixed Development,ashwameghcreatives111@gmail.com,9998858999,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA09347/201121,Gandhinagar,20-11-2021
310,VRAJ SAPPHIRE,VRAJ INFRASTRUCTURE,"A-301, SHANGRILA ARCADE, ABOVE KOTAK MAHINDRA BANK SHYAMAL CROSS ROAD, SATELLITE, AHMEDABAD CITY Ahmedabad 380015",Mixed Development,vrajsapphire@gmail.com,9825042160,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA09287/031121,Gandhinagar,03-11-2021
311,SHIKSHAPATRI SKY VIEW,SHIKSHAPATRI FORTUNE INFRA,"FF-110, SAHAJANAND SHLOK, B/H SIDDHRAJ ZORI, SARGASAN Gandhinagar 382443",Mixed Development,shikshapatrifortuneinfra@gmail.com,8460844378,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA10943/181122,Gandhinagar,18-11-2022
312,ATISHAY SKY,UMIYA BUILDCON,"1314/1, SECTOR-4C SECTOR-6, GANDHINAGAR Gandhinagar 382421",Mixed Development,umiyabuildcon106@gmail.com,9974416481,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA09810/110222,Gandhinagar,11-02-2022
313,ASHWAMEGH SIGNATURE,ASHWAMEGH PIONEER,"411, PRATIKMALL KUDASAN Gandhinagar 382421",Mixed Development,ashwameghpioneer111@gmail.com,9998858999,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA09723/200122,Gandhinagar,20-01-2022
314,AAMRAKUNJ ARASTU,AAMRAKUNJ & SONS,"402, 4TH FLOOR, AAMRAKUNJ AVIS NR. TAPOVAN CIRCLE, SABARMATI Ahmedabad 382424",Mixed Development,aamrakunjandsons@gmail.com,9898010956,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA09682/070122,Gandhinagar,07-01-2022
315,BANSARI PLATINUM,SHREE KRISHNA DEVELOPERS,"A-304, BANSARI HEIGHTS NANA CHILODDA, AHMEDABAD Ahmedabad 382330",Mixed Development,bansariplatinumrera2022@gmail.com,9825853608,PR/GJ/GANDHINAGAR/GANDHINAGAR/AUDA/MAA09896/070322,Gandhinagar,07-03-2022
316,SWASTIK SOPAN-1,S. S. INFRA,"T.P. NUMBER 18, FINAL PLOT NO.34 BESIDE PRAMUKH SIGNATURE, KUDASAN Gandhinagar 382421",Mixed Development,ssinfragst1@gmail.com,9825588890,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA09932/190322,Gandhinagar,19-03-2022
317,MAPLE SKYVIEW,TSA DEVELOPERS,"32, ROYAL PALACE, OPP LUBI, NEAR SOMESHWAR MAHADEV TEMPLE, NANA CHILODA Ahmedabad 382330",Mixed Development,tsadevelopers.mapleskyview@gmail.com,9879215733,PR/GJ/GANDHINAGAR/GANDHINAGAR/AUDA/MAA09917/190322,Gandhinagar,19-03-2022
318,SAMVED AMARA,MADHAV INFRA,"Plot No. 6, Old Marketyard, Near Vandana Cinema Road Mehsana 382870",Mixed Development,madhavinfra111121@gmail.com,9978930435,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA11149/040123,Gandhinagar,04-01-2023
319,SHYAM STATUS,SHREE AAVAL DEVELOPERS LLP,"D/TF/305/306, SHYAM ARCADE, OPP. GANGOTRI BUNGLOWS, VRUNDAVAN PARTY PLOT ROAD, NIKOL, Ahmedabad 382350",Mixed Development,syamkutir@gmail.com,9825060378,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA09450/101221,Gandhinagar,10-12-2021
320,SIDDHARTH HAVEN,SKJ INFRAPROJECTS LLP,"TP 34 FP 73/74/75, Malabar County Road Jagatpur, Ahmedabad 382470",Mixed Development,haven.siddharthgroup@gmail.com,8369636702,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA09886/050322,Gandhinagar,05-03-2022
321,THE VIEW,TRIPADA BUILDCON,"1305, THE CAPITAL OPP. HETARTH PARTY PLOT, SOLA, AHMEDABAD. Ahmedabad 380060",Mixed Development,tripadabuildcon@gmail.com,6353685322,PR/GJ/GANDHINAGAR/GANDHINAGAR/AUDA/MAA09841/250222,Gandhinagar,25-02-2022
322,German Greencity,VENYA DEVELOPERS LLP,"C/o Hotel German Palace, Survey No. 74/1/B, Airport Road, Gandhinagar Gandhinagar 382428",Mixed Development,germansevenstar@gmail.com,9925432986,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA09822/180222,Gandhinagar,18-02-2022
323,Capstone Zuri,CAPSTONE REALTY,"Capstone Zuri, FP NO 144 (REVENUE SURVEY NO 479/4), TOWN PLANING SCHEM NO 409/B (ZUNDAL), BESIDE PUSHKAR RESIDENCY OFF S P RING ROAD, VILLAGE ZUNDAL Gandhinagar 382421",Mixed Development,capstonerealty2030@gmail.com,9727483084,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA09919/A1M/180423,Gandhinagar,19-03-2022
324,GANESHA 48,SHREE HARI DEVELOPERS,SURVEY NO. 123 FP-82/2/1 TPS-109 HANSPURA NR ARYAN SKY OPP 108 EMERGENCY CENTER HANSPURA AHMEDABAD Ahmedabad 382330,Mixed Development,shreeharidevelopersganesha@gmail.com,9909999506,PR/GJ/GANDHINAGAR/GANDHINAGAR/AUDA/MAA09984/A1M/270423,Gandhinagar,30-03-2022
325,Swastik Marvella,SWAMARVELLA DEVELOPERS LLP,"BLOCK F F 104 SUYOJAN TP 56 SU 112, 118 FP 67,68,NR. BHAGWATVIDHYAPITH,SOLA Ahmedabad 380061",Mixed Development,swastikmarvella.rera@gmail.com,9824385476,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA09729/200122,Gandhinagar,20-01-2022
326,FOREVER J HOMES,SNEHVRUKSH DEVELOPERS,"PLOT NO. 754/2, SECTOR - 29 GANDHINAGAR Gandhinagar 382030",Mixed Development,snehvruksh@gmail.com,9879391786,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA09870/280222,Gandhinagar,28-02-2022
327,SIDDHARTH SKYLINE,VIMLABEN S PATEL PROPRIETOR OF SHREE RAM INFRASTRUCTURE,"335, MANGALBHAI, SECTOR 1/C, GANDHINAGAR Gandhinagar 382007",Mixed Development,ray1associates@gmail.com,9825015022,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA09942/220322,Gandhinagar,22-03-2022
328,SRIPRAD AAYANSH,MARUTI DEVELOPERS,"5,SHANTIKUNJ BUNGLOWS, ANANDPURA CHOKDI, VIJAPUR Mehsana 382870",Mixed Development,sripradgroup@gmail.com,9375811024,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA10156/050522,Gandhinagar,05-05-2022
329,ATMOS BY SOLAIRE,SOLAIRE DEVELOPERS LLP,"3F 332+333 PRAMUKH TANGENT COMPLEX, NEAR SARGASAN CIRCLE, SARGASAN,GANDHINAGAR, Gandhinagar 382421",Mixed Development,atmosbysolaire@gmail.com,9104013674,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA10279/060622,Gandhinagar,06-06-2022
330,AMAY RESIDE,AMAY PROJECTS,"S/F 2, 301, B.K HOUSE C.G ROAD, NAVARANGPURA Ahmedabad 380009",Mixed Development,amayprojects@gmail.com,8320608093,PR/GJ/GANDHINAGAR/GANDHINAGAR/AUDA/MAA10357/240622,Gandhinagar,24-06-2022
331,SHREE RAM ARIES,KRIYA FAMILY NEST LLP,"AZAAD VAS,BV 15 RAMJI MANDIR PASE, NANA CHILODA (NARODA) Ahmedabad 382330",Mixed Development,shriramarise@gmail.com,7600093239,PR/GJ/GANDHINAGAR/GANDHINAGAR/AUDA/MAA10096/270422,Gandhinagar,27-04-2022
332,JEET CITY,JEET CITY,"SURVEY NO 731 GANDHINAGAR SERVICE ROAD, MOTA CHILODA, Gandhinagar 382355",Mixed Development,jeetcity1212@gmail.com,8511556444,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA10152/050522,Gandhinagar,05-05-2022
333,THE GATE BY DEV AASHISH,ABJIBAPA INFRASPACE PRIVATE LIMITED,"1,MANILAL PARK SOC,NR CANAL KATHWADA ROAD NARODA Ahmedabad 382330",Mixed Development,rutvik0077business@gmail.com,7600015917,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA09811/A1M/020523,Gandhinagar,15-02-2022
334,SATVAN HARMONY,S B REALTY,"SURVEY NO. 210, 220/1, FINAL PLOT NO. 49/1 /2 K-RAHEJA & PDPU ROAD, TP-1, KOBA, GANDHINAGAR-382426 Gandhinagar 382426",Mixed Development,sbrealty2022@gmail.com,9979099715,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA10063/210422,Gandhinagar,21-04-2022
335,SKY ELEGANTE,SHIVALAY SHAGUN INFRA,"1/3RD FLOOR, SUN SQUARE, NR, VITTHAL MALL, OPP. MAITRI BUNGLOWS, GANFHINAGAR HIGHWAY, SABARMATI Ahmedabad 382424",Mixed Development,shivalayshaguninfra123@gmail.com,9825061345,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA09885/050322,Gandhinagar,05-03-2022
336,SAHJANAND SKYLINE,AKSHAR BUILDER,"A-501 SAHAJANAND HOME-2, Nr. Surya Bungalows Sargasan Cross Road, Sargasan Gandhinagar 382421",Mixed Development,sahjanandskyline@yahoo.com,9016629788,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA10144/A1M/101122,Gandhinagar,04-05-2022
337,SAHJANAND SAFAL,AKKSHAR INFRA PROJECT,"A-501 SAHJANAND HOMES -2,SARGASAN CROSS ROAD SARGASAN Gandhinagar 382421",Mixed Development,sahjanandsafal@yahoo.com,9427801897,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA10283/080622,Gandhinagar,08-06-2022
338,Sonet Heights,PEARL INFRA,"3,Malbar Gold, Near Pratishtha Bunglows, M.G. Road, Nikol, Ahmedabad - 382350 Ahmedabad 382350",Mixed Development,pearl31032@gmail.com,9825294793,PR/GJ/GANDHINAGAR/GANDHINAGAR/AUDA/MAA12508/211023,Gandhinagar,21-10-2023
339,SIGNOR SKYLINE,SAMARPAN DEVELOPERS,"76, RAJDHANI BUNGLOWS,NR MUNCIPAL WATER WORKS, MANINAGAR ISANPUR ROAD, GHODASAR, Ahmedabad, Gujarat, Ahmedabad 380050",Mixed Development,samarpandevelopers2021@gmail.com,9825548488,PR/GJ/GANDHINAGAR/GANDHINAGAR/Gandhinagar Municipal Corporation/MN7AA09907/130422,Gandhinagar,13-04-2022
340,SHYAM HEIGHTS,K N BUILDERS LLP,"D 305/306, SHYAM ARCADE,OPP. GANGOTRI BUNGLOWS, VRUNDAVAN PARTY PLOT ROAD ,NIKOL AHMEDABAD Ahmedabad 382350",Mixed Development,shyamheights1985@gmail.com,9825060378,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA10020/130422,Gandhinagar,13-04-2022
341,Shagun Saral 207,AADITYA BUILDCON,"Third Floor, Sunsquare Building, Visat-Gandhinagar Highway, Motera Ahmedabad 382424",Mixed Development,shagunsaral207@gmail.com,9824542345,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA10077/220422,Gandhinagar,22-04-2022
342,Callisto Sapphire,CALLISTO BUILDCON LLP,"806, 8th Floor, Signature-1 Makarba, Ahmedabad Ahmedabad 380051",Mixed Development,callistobuildcon@gmail.com,9909895313,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA10226/230522,Gandhinagar,23-05-2022
343,Rehvassa Saffron,SHREE HARI INFRA,"C/02, First Floor, Sahjanand Business Park, Opp Palm Hotel, On 200 Ft SP Ring Road, Nikol, Ahmedabad Ahmedabad 382415",Mixed Development,rehvassasaffron@gmail.com,7698218008,PR/GJ/GANDHINAGAR/GANDHINAGAR/AUDA/MAA10322/A1M/090323,Gandhinagar,16-06-2022
344,PRAMUKH PEARL,PSY ORGANIZER,"PSY Group,704, 7th Floor,Pratik Mall Nr. Swaminarayan Dham, Koba-Gandhinagar Highway Gandhinagar 382421",Mixed Development,pramukhpearl22@gmail.com,8980947474,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA10193/130522,Gandhinagar,13-05-2022
345,BANSARI GREENPARK,BANSARI INFRA PROJECTS PRIVATE LIMITED,"LS NO.1521 BH MELADI MATA MANDIR, NR MADHAV FARM PETHAPUR, Gandhinagar 385120",Mixed Development,bansarigreenrera2022@gmail.com,9727227241,PR/GJ/GANDHINAGAR/GANDHINAGAR/Gandhinagar Municipal Corporation/MN50AA09950/010622,Gandhinagar,01-06-2022
346,Sharnam Aayan,CHANDARANA DEVELOPERS,"Sharnam Aayan, Survey No. 849/B, F.P. No. 79/1, TPS No. 10, Nr. Sabarmati Canal, Opp. Shantiniketan Senior Living, Zundal Adalaj Road, Gandhinagar 382421",Mixed Development,chandaranadevelopers@gmail.com,9825065148,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA10250/270522,Gandhinagar,27-05-2022
