Sr.No.,Project Name,Promoter Name,Promoter Address,Project Type,Email Id,Mobile No,Project Registration No.,District,Approved on
1988,PRAMUKH INDUSTRIAL ESTATE,M/S AKSHAR DEVELOPERS,"26,GALAXY BUNGLOWS, NEAR KAVERI BUNGLOWS,HARIDARSHAN CROSS ROAD, NARODA AHMEDABAD Ahmedabad 382350",Commercial,chirag70patel@gmail.com,9726939863,PR/GJ/AHMEDABAD/DASKROI/Ahmedabad Municipal Corporation/CAA14831/150225/311028,Ahmedabad,15-02-2025
1989,MERU ARCADE,KAYVANNA DEVELOPERS LLP,"F.P 448, CITY S. N. 2253P, T.P.S NO. 1, R.S.N 564/P5/P1, KAMDHENU PARK, SHANTADEVI ROAD, NAVSARI, GUJARAT-396445 Navsari 396445",Commercial,vaikunthdarshanrera@gmail.com,9712393818,PR/GJ/NAVSARI/NAVSARI/Navsari Municipality/CAA13548/230524/310325,Navsari,23-05-2024
1990,9 Yards Central,KARMIK SMART SPACES,"10th Floor-1004, Collonade-2, B/h Rajpath Club S G Highways Ahmedabad 380059",Commercial,karmik9yards@gmail.com,9909983097,PR/GJ/AHMEDABAD/AHMEDABAD CITY/Ahmedabad Municipal Corporation/CAA13539/230524/300626,Ahmedabad,23-05-2024
1991,FAIRLARK,HSA VENTURES PRIVATE LIMITED,407 DWARKESH COMPLEX R C ROAD Vadodara 390007,Commercial,fairlark.akota@gmail.com,8000501701,PR/GJ/VADODARA/VADODARA/Others/CAA12964/200224/311227,Vadodara,20-02-2024
1992,STANMORE,SHREE SAHANA INFRA LLP,SAHYOG SPACE NEAR ANANTA STENFORD GOTRI ROAD VADODARA Vadodara 390021,Commercial,shreesahanainfrallp@gmail.com,7990290220,PR/GJ/VADODARA/VADODARA/Vadodara Municipal Corporation/CAA13288/090424/311228,Vadodara,09-04-2024
1993,KARMA BUSINESS CENTER,SHREEJI CORPORATION,"TP-24, F.P. 69-A, 69-B, 70-A, 70-B Mota Varachha Surat 394210",Commercial,afafs2106q@gmail.com,9825021007,PR/GJ/SURAT/KAMREJ/Surat Urban Development Authority/CAA12747/030124/300429,Surat,03-01-2024
1994,BLUE CORPORATE HOUSE,THE BLUE COMPANY,"501-UTSAV OPP: CHOWPATI, NANA VARCHHA Surat 395006",Commercial,jignesh.bluegroup@gmail.com,9726976708,PR/GJ/SURAT/SURAT CITY/Surat Municipal Corporation/CAA13066/040324/311028,Surat,04-03-2024
1995,DEESA BAZAR,PARTH,"59 Shalin Residnecy, Near Raj Residency, Near Umiya Mata Temple Khyati Circle, Shilaj, Thaltej, Ahmedabad Ahmedabad 380059",Commercial,parth.deesabazar@gmail.com,9824802244,PR/GJ/BANASKANTHA/DEESA/Deesa Municipality/CAA12939/140224/310327,Banaskantha,14-02-2024
1996,CONCORD SKYS,PASIFIC INFRACON LLP,"PLOT NO.1874, 101,SARTHIK COMPLEX, ATABHAI CHOWK,TALAJA ROAD,BAHVNAGAR BHAVNAGAR Bhavnagar 364002",Commercial,concordskys@gmail.com,9913134864,PR/GJ/BHAVNAGAR/BHAVNAGAR/Bhavnagar Municipal Corporation/CAA13408/290424/311227,Bhavnagar,29-04-2024
1997,ORBIT SEVEN,ORBIT SEVEN,"SUB PLOT NO. 4, R.S. NO. 1220, LALPUR ROAD, OPP. NEW BHANU PETROL PUMP, NR. GREEN CITY, JAMNAGAR Jamnagar 361005",Commercial,orbitseven2023@gmail.com,9427771144,PR/GJ/JAMNAGAR/JAMNAGAR/Jamnagar Municipal Corporation/CAA13605/030624/311226,Jamnagar,03-06-2024
1998,SHREEJI PALACE,DILIP AJUDIYA,"HOUSE NO 2, PLOT N.251/2, JAY BHAGVANTENAMENT, PATELPARK 3, BEHIND PUMP HOUSE, LALPUR RANJIT SAGAR ROAD, JAMNAGAR Jamnagar 361005",Commercial,dreamsdreams12@gmail.com,9898296143,PR/GJ/JAMNAGAR/JAMNAGAR/Jamnagar Municipal Corporation/CAA14127/110924/311226,Jamnagar,11-09-2024
1999,HARE KRISHNA PLATINUM INDUSTRIAL ESTATE,H K INFRA,B 67 JAGDISH PARK FOUNTAIN CIRCLR NR CANAL NIKOL Ahmedabad 382350,Commercial,hkinfra1080@gmail.com,9825252408,PR/GJ/AHMEDABAD/DASKROI/Ahmedabad Municipal Corporation/CAA12976/200224/310328,Ahmedabad,20-02-2024
2000,SKY VISTA,SKY VISTA ENTERPRISE,MADHAPAR R S NO 8 SKY VISTA ENTERPRISE BEHIND SHETH NAGAR FCI GODOWN ROAD UNIVERSITY ROAD GHANTESHWAR Rajkot 360006,Commercial,skyvista15@gmail.com,9624460099,PR/GJ/RAJKOT/RAJKOT/Rajkot Municipal Corporation/CAA12941/150224/311227,Rajkot,15-02-2024
2001,SWASTIK ICON,BALAJI ICON,"F-3, S K PLAZA, NR CHATURBHUJ BAG, PATAN Patan 384265",Commercial,balajiicon7@gmail.com,9199977701,PR/GJ/PATAN/PATAN/Patan Area Development Authority/CAA13103/070324/310326,Patan,07-03-2024
2002,THE GOLDEN EMPIRE,SHIV SHAKTI & HERALD GROUP BUILDERS,"SHOP NO 121 FIRST FLOOR, SHIV SHAKTI LUXURIA, NEAR VIRANI CIRCLE, SARDAR PATEL ROAD KALIYABID, TAKHTESHWAR, BHAVNAGAR. BHAVNAGAR Bhavnagar 364001",Commercial,shivshaktiheraldgroupbuilders@gmail.com,9879866983,PR/GJ/BHAVNAGAR/BHAVNAGAR/Bhavnagar Municipal Corporation/CAA14193/270924/311229,Bhavnagar,27-09-2024
2003,SHUKAN POINT,SHUKAN POINT ENTERPRISE,SHUKAN POINT STREET NO 4 BHAKTINAGAR STATION PLOT TAGORE ROAD BHAKTINAGAR STATION Rajkot 360001,Commercial,pointshukan@gmail.com,8930309303,PR/GJ/RAJKOT/RAJKOT/Rajkot Municipal Corporation/CAA13884/A1C/281024/311227,Rajkot,29-07-2024
2004,Pride Signet,PRIDE CONSTRUCTION,"302, Third Floor, Pride One Appartment, Akshar Marg Off Amin Marg , Kalawad Road Rajkot - 360001 Rajkot 360001",Commercial,pridecapital01@gmail.com,9824239900,PR/GJ/RAJKOT/RAJKOT/Rajkot Municipal Corporation/CAA12995/200224/300625,Rajkot,20-02-2024
2005,VED RUSHA INDUSTRIAL ESTATE -1,TEJ DEVELOPERS,"VED RUSHA INDUSTRIAL ESTATE - 1 NR. SHYAM TRADE CENTRE, KATHWADA, AHMEDABAD Ahmedabad 382430",Commercial,tejdevelopers2023@gmail.com,7203040550,PR/GJ/AHMEDABAD/DASKROI/Ahmedabad Municipal Corporation/CAA13325/160424/311227,Ahmedabad,16-04-2024
2006,Hanumant Plaza Block :- E,SHANTAM BUILDCON,NR VADVADA HANUMAN TEMPLE KADI MEHSANA Mehsana 382715,Commercial,shantambuildcon@gmail.com,8238064658,PR/GJ/MEHSANA/KADI/Kadi Municipality/CAA13422/300424/311228,Mehsana,30-04-2024
2007,AASTHA CAPITAL,AASTHA DEVELOPERS,"SHOP NO G1, TRIDENT COMPLEX OPP ELEGANCE HEIGHT, ZANZARDA ROAD Junagadh 362001",Commercial,rera44.7thaura@gmail.com,9825348600,PR/GJ/JUNAGADH/JUNAGADH/Junagadh Municipal Corporation/CAA14656/060125/311227,Junagadh,06-01-2025
2008,7 STELLAR,V S ENTERPRISE,"Sanskrut 2nd Floor, Office No.201, Indaprasath Society Main Road, Near Pathak School,Opp. Railway Track,Rajkot, Gujarat-360002. Rajkot 360002",Commercial,vsenterprise0408@gmail.com,9099968961,PR/GJ/RAJKOT/RAJKOT/Rajkot Municipal Corporation/CAA14825/150225/311226,Rajkot,15-02-2025
2009,PRAGATI IT WORLD,PRAGATI REALTY,"RS NO 301 PAIKEE338 , BLOCK 345 , PAIKEE1 PUNA Surat 394280",Commercial,pragatiworld849@gmail.com,9016873400,PR/GJ/SURAT/SURAT CITY/Surat Municipal Corporation/CAA12996/200224/311228,Surat,20-02-2024
2010,MADHAV INDUSTRIAL ESTATE,MADHAV DEVELOPERS,H-206 SHREEDHAR FLORA NEAR AMAR JAWAN CIRCLE NIKOL AHMEDABAD Ahmedabad 382350,Commercial,madhavdevelopers1267@gmail.com,9662498678,PR/GJ/AHMEDABAD/DASKROI/Ahmedabad Municipal Corporation/CAA13010/210224/310328,Ahmedabad,21-02-2024
2011,VISHVA BUSINESS HUB,KRISHNA INFRA,"27, SARJAN SHOPPING CENTRE, NR PARSHWNATH TOWNSHIP, NIKOL, AHMEDABAD CITY Ahmedabad 382350",Commercial,krishnainfra487@gmail.com,9825216012,PR/GJ/AHMEDABAD/DASKROI/Ahmedabad Municipal Corporation/CAA13352/200424/311227,Ahmedabad,20-04-2024
2012,BOSKY THE EMPIRE,BOSKY DEVELOPERS,"SURVEY NO 101 AND 102, OPP. SHIVALAY RESIDENCY, OPP. AU SMALL FINANCE BANK KUDASAN Gandhinagar 382421",Commercial,boskydevelopers@gmail.com,9725434875,PR/GJ/GANDHINAGAR/GANDHINAGAR/Gandhinagar Municipal Corporation/CAA13880/290724/300429,Gandhinagar,29-07-2024
2013,RADHE CONCLAVE,MAHALAXMI DEVELOPERS,"THE PALMS, 102, PHOENIX, OPP. VEDANT VILLA BUNGALOWS BEFORE ISCON HABITAT, OFF GOTRI, NEW ALKAPURI Vadodara 390021",Commercial,mahalaxmidevelopers24@gmail.com,7486002303,PR/GJ/VADODARA/VADODARA/Vadodara Municipal Corporation/CAA13244/040424/311228,Vadodara,04-04-2024
2014,RUDRA SUVAS,RUDRA DEVELOPER,"18,GODAVARI VILLA,PANCHVATI SOCIETY,2ND LANE OPP CENTRAL MALL,AMBAVADI,AHMEDABAD-380006 Ahmedabad 380006",Commercial,shahmp72@gmail.com,9879783000,PR/GJ/AHMEDABAD/AHMEDABAD CITY/Ahmedabad Municipal Corporation/CAA13379/230424/300928,Ahmedabad,23-04-2024
2015,PRABHU NAVAM,AKBARI INFRASPACE LLP,"Hem Kunj-4, A-31, Janki Park, Princess School Street, Kalawad Road, Rajkot RAJKOT Rajkot 360001",Commercial,prabhunavamrera@gmail.com,9824315970,PR/GJ/RAJKOT/RAJKOT/Rajkot Municipal Corporation/CAA13070/040324/311228,Rajkot,04-03-2024
2016,SWARNIM BUSINESS CENTER,GOLDEN PROJECTS,"FP No. 200, Swarnim Sun, Nr Kavisha Panorama, Ghuma Ahmedabad Ahmedabad 380058",Commercial,swarnimsunrera@gmail.com,9879610795,PR/GJ/GANDHINAGAR/GANDHINAGAR/Gandhinagar Municipal Corporation/CAA13048/270224/300627,Gandhinagar,27-02-2024
2017,Iconic Three,KALA RATAN REALTY,"Opp. Vanraj Petrol Pump Nikli, Viramgam Ahmedabad 382150",Commercial,rera.kalaratanrealty@gmail.com,9879631273,PR/GJ/AHMEDABAD/VIRAMGAM/Viramgam Municipality/CAA13537/200524/301128,Ahmedabad,20-05-2024
2018,THE PRIME 2,CHAG LOTUS ENTERPRISE,"2ND FLOOR , ANAND - 2 PARK COLONY MAIN ROAD Jamnagar 361008",Commercial,chaglotusenterpriserera@gmail.com,7041524142,PR/GJ/JAMNAGAR/JAMNAGAR/Jamnagar Municipal Corporation/CAA13198/280324/311226,Jamnagar,28-03-2024
2019,MADHU'S ICON - 2,PRAAHI REALTY,"PLOT NO 23A, C.S.1534, SHREE NAGAR CO OP HOUSING SOCIETYLTD JETALPUR Vadodara 390020",Commercial,madhusicon02@gmail.com,9104030044,PR/GJ/VADODARA/VADODARA/Vadodara Municipal Corporation/CAA13527/200524/311226,Vadodara,20-05-2024
2020,SWASTIKA SQUARE,SWASTIKA REALTY,"241/2 PAIKI, BLOCK NO 383, TP 41, FP 52, NAVAGAM DINDOLI ROAD DINDOLI Surat 394210",Commercial,swastikarealty22@gmail.com,9375544000,PR/GJ/SURAT/CHORYASI/Surat Municipal Corporation/CAA13322/160424/310327,Surat,16-04-2024
2021,RUDRAKSH GALLERIA,MAA DEVELOPERS,"GROUND FLOOR, NEW BLOCK SURVEY NO - 337, KHATA NO - 390, Diva Road Bharuch 393001",Commercial,maadevelopers3@gmail.com,9824177241,PR/GJ/BHARUCH/ANKLESHWAR/Bharuch- Ankleshwar Urban Development Authority/CAA13520/180524/311228,Bharuch,18-05-2024
2022,LEVEL 4,J V S DEVELOPERS,"LEVEL 4, GONDAL MAIN ROAD RAJKOT Rajkot 360002",Commercial,jvsdevelopersrera@gmail.com,9825076316,PR/GJ/RAJKOT/RAJKOT/Rajkot Municipal Corporation/CAA13370/230424/310826,Rajkot,23-04-2024
2023,KADJI HOUSE,MH INFRA PROJECTS,"B 602,IMPERIA FLA, 6THFLOOR, TOWER B,SHREENATHJI PARK SOCIETY MADHAV MAGAR AKOTA Vadodara 390020",Commercial,mhinfraproject@gmail.com,9428766410,PR/GJ/VADODARA/VADODARA/Vadodara Municipal Corporation/MAA13093/070324/311226,Vadodara,07-03-2024
2024,VINAYAK TRADE CENTRE,CHAHNA BUILDCON,"A-13, SHIRAMANI BUNGLOWS, B/S MANGALPANDEY HALL, 100 FT VIRATNAGAR ROAD ODHAV Ahmedabad 382415",Commercial,vinayaktradecenterrera23@gmail.com,8155993535,PR/GJ/AHMEDABAD/AHMEDABAD CITY/Ahmedabad Municipal Corporation/CAA12920/120224/311227,Ahmedabad,12-02-2024
2025,Downtown,MAGANLAL MOHANBHAI FALDU Proprietor of M M BUILDERS,"SHREE RAM KUNJ, ROYAL PARK STREET NO.4 UNIVERSITY ROAD, RAJKOT Rajkot 360005",Commercial,mmbuilders1208@gmail.com,9879550303,PR/GJ/RAJKOT/RAJKOT/Rajkot Municipal Corporation/CAA14554/211224/300629,Rajkot,21-12-2024
2026,MERRYGOLD SQUARE,JEE HEET REALITY & INFRASTRUCTURE PRIVATE LIMITED,"JEE-HEET PARK, PLOT NO 116-129MADHAPAR CIRCLE, 150 FEET RING ROAD, Madhapar, Rajkot RAJKOT Rajkot 360006",Commercial,merrygoldsquarerera@gmail.com,9723891111,PR/GJ/RAJKOT/RAJKOT/Rajkot Municipal Corporation/CAA13733/250624/311227,Rajkot,25-06-2024
2027,AKSHAR CITY MALL,AKSHAR BUILDCON,"GROUND FLOOR, PLOT NO 1 REVENUE SURVEY NO 28 1 P1, TIMBAWADI BYPASS Junagadh 362015",Commercial,gst.aksharbuildcon@gmail.com,7046822045,PR/GJ/JUNAGADH/JUNAGADH/Junagadh Municipal Corporation/CAA14707/200125/311228,Junagadh,20-01-2025
2028,HAPPY MALL,N K ULTRASPACE,FF-73 SHREE SIDDHESHWAR HARBOUR NARAYAN VIDHYALAY ROAD WAGHODIYA DABHOI RING ROAD Vadodara 390019,Commercial,happymall.nyalkarangroup@gmail.com,9904806231,PR/GJ/VADODARA/VADODARA/Vadodara Urban Development Authority/CAA12894/070224/311228,Vadodara,07-02-2024
2029,THE LANDMARK,LANDMARK DEVELOPERS,"NR GAMTHI HOTEL, OPP BHAJAP KARYALAY, RAJKOT BYPASS KHAMDHROL Junagadh 362037",Commercial,rera87.landmark@gmail.com,9099194455,PR/GJ/JUNAGADH/JUNAGADH/Junagadh Municipal Corporation/CAA14805/110225/310328,Junagadh,11-02-2025
2030,SURAT DIGITAL VALLEY,SURAT DIGITAL VALLEY LLP,"BLOCK NO.90, F.P. 10, NEAR MOON GARDEN, OPP.POWER HOUSE, UTRAN,SURAT Surat 394105",Commercial,suratdigitalvalley23@gmail.com,9925582000,PR/GJ/SURAT/CHORYASI/Surat Municipal Corporation/CAA13121/140324/311229,Surat,14-03-2024
2031,THE LEELA INDUSTRIAL ESTATE,G S CORPORATION,"8, HARIDWAR SOCIETY, NRRAMAN COTTON, NARODA ROAD AHMEDABAD Ahmedabad 382330",Commercial,gscorporation218@gmail.com,9925221502,PR/GJ/AHMEDABAD/DASKROI/Ahmedabad Municipal Corporation/CAA13194/270324/310328,Ahmedabad,27-03-2024
2032,SUMERU SUVAAS,SUMERU BUILDCON,"501 PLOT NO 8/B SAPPHIRE PRIME OPP DAKSHINA MURTI SCHOOL, WAGHAWADI ROAD, BHAVNAGAR. Bhavnagar 364001",Commercial,sumeruprime09@gmail.com,9825365909,PR/GJ/BHAVNAGAR/BHAVNAGAR/Bhavnagar Municipal Corporation/CAA13846/150724/070427,Bhavnagar,15-07-2024
2033,DHANLAXMI GLOBUS,DHANLAXMI GLOBUS,"OLD R.S. NO. 418/1, NEW R.S. NO. 357, F.P. NO. 15 T.P.S NO. 7 (VESU-MAGDALLA) BESIDE SOLARIUM BUSINESS CENTER VIP ROAD VILLAGE-VESU TALUKA-MAJURA DISTRICT-SURAT -395007 VESU-MAGDALLA Surat 395007",Commercial,dhanlaxmiglobus@gmail.com,8758011999,PR/GJ/SURAT/SURAT CITY/Surat Municipal Corporation/CAA14706/200125/310328,Surat,20-01-2025
2034,DIGITAL TRADE CENTER,D T C ENTERPRISE,"BLOCK NO. 28, TP 85, FP NO. 10, SUB PLOT NO. 4 SARTHANA JAKATNAKA, SURAT Surat 395006",Commercial,dtcenterprise1310@gmail.com,9909800333,PR/GJ/SURAT/SURAT CITY/Surat Municipal Corporation/CAA14044/280824/310527,Surat,28-08-2024
2035,ONE SOLITAIRE,SHIV INFRA,"205-SOLITIRE BUILDING, ABOVE JADE BLUE SHOW ROOM, 150 FEET RING ROAD, KALAWAD ROAD, RAJKOT Rajkot 360005",Commercial,onesolitairerera@gmail.com,9426802706,PR/GJ/RAJKOT/RAJKOT/Rajkot Municipal Corporation/CAA14535/191224/311226,Rajkot,19-12-2024
2036,KATHWADA BUSINESS CENTER,DIVYVEDA DEVELOPERS LLP,"KATHWADA BUSINESS CENTER, NEAR BAHUCHAR PARTY PLOT Ahmedabad 382430",Commercial,kathwadabusinesscenter54@gmail.com,9327772600,PR/GJ/AHMEDABAD/AHMEDABAD CITY/Ahmedabad Municipal Corporation/CAA13454/060524/311227,Ahmedabad,06-05-2024
2037,MAHARAJ SQUARE,CROWN ENTERPRISE,"R S 168 Maharaj Farm , Opp Pratham Upvan Tandalja Vadodara 390012",Commercial,crownenterprise32@gmail.com,9484453331,PR/GJ/VADODARA/VADODARA/Vadodara Municipal Corporation/MAA13727/250624/311226,Vadodara,25-06-2024
2038,AEROBIZ CONNECT,SPACEKREATORS REALTY,"5TH FLOOR,FP 40, PLOT NO. 10, S.H.A.M HOUSE, OPP. SCIENCE CENTRE, CITY LIGHT,SURAT,GUJARAT. Surat 395007",Commercial,spacekreators.realty@gmail.com,9924333113,PR/GJ/SURAT/SURAT CITY/Surat Municipal Corporation/CAA13303/120424/311228,Surat,12-04-2024
2039,DIAMOND ICON-3,V.R. DEVELOPERS,"507, SUNGRACE ARCADE, NR. WEST SIDE SHOW ROOM GANDHINAGAR Gandhinagar 380005",Commercial,vrdevelopers.adalaj@gmail.com,9824745908,PR/GJ/GANDHINAGAR/GANDHINAGAR/Gandhinagar Urban Development Authority/CAA13696/190624/310326,Gandhinagar,19-06-2024
2040,ORCHID WORLD,MIHAAN REALTY,"G/4, SHIVAM BUILDING, VALIA ROAD, ANKLESHWAR TOWN, BHARUCH,GUJARAT-393002 ANKLESHWAR Bharuch 393002",Commercial,orchidworldrera@gmail.com,7777077118,PR/GJ/BHARUCH/ANKLESHWAR/Bharuch- Ankleshwar Urban Development Authority/CAA13583/240524/311228,Bharuch,24-05-2024
2041,CYBER CITY,SILVER CORPORATION,"T.P. NO. 27, PLOT NO. 2 OF BLOCK NO. 84, UTRAN, SURAT UTRAN Surat 394105",Commercial,silvercybercity2023@gmail.com,9104065676,PR/GJ/SURAT/CHORYASI/Surat Municipal Corporation/CAA13259/060424/311229,Surat,06-04-2024
2042,MYCO BUSINESS CENTER,ZYVA REALTORS LLP,"A-504, 424 NIRMAN COMPLEX, OPP.HAVMOR RESTAURANT, NAVRANGPURA, NAVRANGPURA POLICE STATION, Ahmedabad 380009",Commercial,mycobusinesscentre2024@gmail.com,9228582586,PR/GJ/AHMEDABAD/AHMEDABAD CITY/Ahmedabad Municipal Corporation/CAA14115/110924/311228,Ahmedabad,11-09-2024
2043,Vedant Skywalk,Deval Sadhna Buildcon,"A-3/43, Alok 5 Apartment, Nr. Swaminarayan Road, Vastral, Ahmedabad - 382418 Vastral Ahmedabad 382418",Commercial,vedantskywalk@gmail.com,9879972269,PR/GJ/AHMEDABAD/AHMEDABAD CITY/Ahmedabad Municipal Corporation/CAA14391/061124/311227,Ahmedabad,06-11-2024
2044,SAHAJANAND INDUSTRIAL HUB,SHREE DEVELOPERS,SAHAJANAND INDUSTRIAL HUB OPP. HERITAGE INDUSTRIAL HUB Ahmedabad 382430,Commercial,shreedeveloper117@gmail.com,9712976137,PR/GJ/AHMEDABAD/DASKROI/Ahmedabad Municipal Corporation/CAA13314/120424/311229,Ahmedabad,12-04-2024
2045,FK ELEGANCE Phase-1,ELEGANCE DEVELOPERS,"SURVEY NO. 1824, 1825, 1842, 1843 and 1844, VV No 1 Before Railway Crossing, New Mill Road Kheda 387002",Commercial,fk.elegance.devlopers@gmail.com,9727999996,PR/GJ/KHEDA/NADIAD/Nadiad Municipality/CAA14400/121124/300427,Kheda,12-11-2024
2046,Signature Square,S. P. DEVELOPERS,"Bock No. 87,Shah Proteins PVT. LTD. Opp. Bharat Petrolium, Karjav, Navi Jithardi, karjan, Vadodara Vadodara 391240",Commercial,spgroup5858@gmail.com,9408695858,PR/GJ/VADODARA/KARJAN/Karjan Municipality/CAA13308/120424/311226,Vadodara,12-04-2024
2047,RUDRA TITANIUM SQUARE,RUDRA INFRATECH,"SURVEY NO 1086, BLOCK NO 003, K 7 CORNER , PETHAPUR GANDHINAGAR Gandhinagar 382610",Commercial,rudrainfratech111@gmail.com,9737062537,PR/GJ/GANDHINAGAR/GANDHINAGAR/Gandhinagar Municipal Corporation/CAA13269/060424/280229,Gandhinagar,06-04-2024
2048,The Palm Business Hub,PALMSPRINGS REALITIES LLP,"Survey No.451, Near Saurabh School Opp. Nirav Party Plot, Navavadaj Ahmedabad 380013",Commercial,rera.thepalmparadise@gmail.com,9909959910,PR/GJ/AHMEDABAD/VIRAMGAM/Ahmedabad Municipal Corporation/CAA14152/180924/311227,Ahmedabad,18-09-2024
2049,SILVER II,SILVER INFRA,"11 ,SHIVAM COMPLEX,OPP HETARTH PARTY PLOT THAL TEJ,SOLA,AHMADABAD Ahmedabad 380060",Commercial,silverinfra2@gmail.com,9979893098,PR/GJ/GANDHINAGAR/KALOL (G)/Gandhinagar Urban Development Authority/CAA13717/250624/311226,Gandhinagar,25-06-2024
2050,KRUPA ASPIRE,KRUPA INFRA,"FF/101, ARJUN COMPLEX, OPP. SAMARTHESHWAR MAHADEV, NR. NUTAN NAGRIK CO OP BANK, NAVRANGPURA, Ahmedabad 380006",Commercial,krupainfra2023@gmail.com,8980295295,PR/GJ/AHMEDABAD/AHMEDABAD CITY/Ahmedabad Municipal Corporation/CAA13268/060424/311227,Ahmedabad,06-04-2024
2051,MANGALAM,SHREEJI ENTERPRISE,"Office No. F.F. 59, Samrudhi Bhavan, Opp. Bombay Petrol Pump, Gondal Road, Rajkot RAJKOT Rajkot 360002",Commercial,shreejienterpriserera@gmail.com,7990324307,PR/GJ/RAJKOT/RAJKOT/Rajkot Municipal Corporation/CAA13355/A1C/030325/300927,Rajkot,20-04-2024
2052,PARISHRAM INDUSTRIAL COTTAGE-1,PARISHIMA BUILDCON,"15, KAILASHDHAM SOCIETY, OPP. MANGALTIRTH HOSPITAL BAPUNAGAR Ahmedabad 382345",Commercial,parishimabuildcon2014@gmail.com,9825032186,PR/GJ/AHMEDABAD/DASKROI/Ahmedabad Municipal Corporation/CAA14904/040325/310328,Ahmedabad,04-03-2025
2053,VISHVA INDUSTRIAL HUB,RAMDEV DEVELOPERS,"5, BHAKTI BUNGLOWS, NR. BHAKTI CIRCLE NIKOL Ahmedabad 382350",Commercial,ramdevdevelopersrera@gmail.com,9327728862,PR/GJ/AHMEDABAD/DASKROI/Ahmedabad Urban Development Authority/CAA14270/171024/310327,Ahmedabad,17-10-2024
2054,SHREE KUNJ EMPIRE,MEERA DEVELOPERS,"Hardik, Opp. Block No. A-40, Milapnagar University Road, Rajkot Rajkot 360005",Commercial,meeradevelopers12@gmail.com,9426712378,PR/GJ/RAJKOT/RAJKOT/Rajkot Municipal Corporation/CAA14063/020924/311225,Rajkot,02-09-2024
2055,VACANZA ATLAS,MAXIPLE DEVELOPERS LLP,"r.s.no-42,block no -123, tps-65,fp-16, bharthana vesu surat surat Surat 395007",Commercial,atlasvacanza425@gmail.com,8347378000,PR/GJ/SURAT/SURAT CITY/Surat Municipal Corporation/CAA13193/270324/311228,Surat,27-03-2024
2056,AVADH TEXTILE HUB,SHREEJI INFRACON,"TPS 7 FP 94 BLOCKNO :-54/1,NEAR BHATHENA RAILWAY STATION UDHAN ANJANA SURAT Surat 395002",Commercial,avadhtextilehub@gmail.com,9512266466,PR/GJ/SURAT/SURAT CITY/Surat Municipal Corporation/CAA13386/230424/311229,Surat,23-04-2024
2057,THE GATEWAY,GIRIRAJ INFRASPACE LLP,"SHOP NO 5, RUPA COMPLEX, BHIDBHANJAN MAIN ROAD, Rajkot Sau Uni Area, GANDHIGRAM 2 POLICE STATION, RAJKOT Rajkot 360005",Commercial,girirajinfraspacellp@gmail.com,7300050200,PR/GJ/RAJKOT/RAJKOT/Rajkot Municipal Corporation/CAA14494/091224/311228,Rajkot,09-12-2024
2058,Rcube Tower,SUNITA RAMESH BANSAL Proprietor of BANSAL DEVLOPERS,"405, TOWER ARCADE ALKAPURI Vadodara 390007",Commercial,rohanb22@iimklive.com,8780563979,PR/GJ/VADODARA/VADODARA/Vadodara Municipal Corporation/CAA13792/050724/311226,Vadodara,05-07-2024
2059,ROSEGOLD,TIMELINE INFRACON LLP,"AMIRANG ENTERPRISE, SHOP NO-6, OSCAR PLAZA, RAJKOT Rajkot 360005",Commercial,coppergreen.rera@gmail.com,9537858758,PR/GJ/RAJKOT/RAJKOT/Rajkot Municipal Corporation/CAA13331/160424/311227,Rajkot,16-04-2024
2060,The Opera,CDK ENTERPRISE,"The opera, Opp.Elegance heights, Zanzarda road, Junagadh. Junagadh 362001",Commercial,rera81.theopera@gmail.com,7228844774,PR/GJ/JUNAGADH/JUNAGADH/Junagadh Municipal Corporation/CAA14452/301124/310327,Junagadh,30-11-2024
2061,ASOPALAV CROSS ROAD,AKSHAT INNOVATION INDIA PRIVATE LIMITED,SHREE HARI DARSHAN VIDHYA SANKUL B/H BALAJI HALL 150 FEET RING ROAD Rajkot 360004,Commercial,asopalavbungalow@gmail.com,9090511515,PR/GJ/RAJKOT/RAJKOT/Rajkot Municipal Corporation/CAA13329/160424/311226,Rajkot,16-04-2024
2062,Pride Universe,PRIDE BUILDCON,"302 Pride One, Akshar Marg, Off Amin Road, Kalawad Road Rajkot Rajkot 360001",Commercial,pridebuildcon.24@gmail.com,9023692779,PR/GJ/RAJKOT/RAJKOT/Rajkot Municipal Corporation/CAA13647/100624/311226,Rajkot,10-06-2024
2063,VED RUSHA INDUSTRIAL ESTATE -2,TEJ DEVELOPERS,"VED RUSHA INDUSTRIAL ESTATE - 1 NR. SHYAM TRADE CENTRE, KATHWADA, AHMEDABAD Ahmedabad 382430",Commercial,tejdevelopers2023@gmail.com,7203040550,PR/GJ/AHMEDABAD/AHMEDABAD CITY/Ahmedabad Municipal Corporation/CAA14002/120824/311226,Ahmedabad,12-08-2024
2064,MEDICO HOUSE,ADANI ESTATE MANAGEMENT PRIVATE LIMITED,"ADANI HOUSE,NR. MITHKHALI SIX ROADS NAVRANGPURA Ahmedabad 380009",Commercial,augusta@adani.com,9099005125,PR/GJ/GANDHINAGAR/GANDHINAGAR/Gandhinagar Municipal Corporation/CAA13532/200524/300927,Gandhinagar,20-05-2024
