XID,Configuration,List Item,Price,Area
R424384,"Plot
40.24 L - 61.71 L",1389 SQ.FT,₹ 56.58 L,Plot Area: 1389 sq.ft
R424384,"Plot
40.24 L - 61.71 L",1426 SQ.FT,₹ 58.09 L,Plot Area: 1426 sq.ft
R424384,"Plot
40.24 L - 61.71 L",1507 SQ.FT,₹ 61.4 L,Plot Area: 1507 sq.ft
R424384,"Plot
40.24 L - 61.71 L",1514 SQ.FT,₹ 61.71 L,Plot Area: 1514 sq.ft
R424384,"2 BHK Villa
57.5 L - 79.06 L",800 SQ.FT,₹ 57.5 L,Plot Area: 800 sq.ft
R424384,"2 BHK Villa
57.5 L - 79.06 L",1000 SQ.FT,₹ 71.87 L,Plot Area: 1000 sq.ft
R424384,"2 BHK Villa
57.5 L - 79.06 L",1100 SQ.FT,₹ 79.06 L,Plot Area: 1100 sq.ft
R424384,"3 BHK Villa
71.87 L - 86.24 L",1000 SQ.FT,₹ 71.87 L,Plot Area: 1000 sq.ft
R424384,"3 BHK Villa
71.87 L - 86.24 L",1200 SQ.FT,₹ 86.24 L,Plot Area: 1200 sq.ft
R36696,Plot,1200 SQ.FT,Price on Request,Builtup Area: 1200 sq.ft
R338373,"2 BHK Apartment
50.53 L - 77.08 L",493 SQ.FT,₹ 50.53 L,Carpet Area: 493 sq.ft
R338373,"2 BHK Apartment
50.53 L - 77.08 L",583 SQ.FT,₹ 59.76 L,Carpet Area: 583 sq.ft
R338373,"2 BHK Apartment
50.53 L - 77.08 L",587 SQ.FT,₹ 60.17 L,Carpet Area: 587 sq.ft
R338373,"2 BHK Apartment
50.53 L - 77.08 L",591 SQ.FT,₹ 60.58 L,Carpet Area: 591 sq.ft
R338373,"2 BHK Apartment
50.53 L - 77.08 L",752 SQ.FT,₹ 77.08 L,Carpet Area: 752 sq.ft
R175545,"1 BHK Apartment
72.69 L",463 SQ.FT,₹ 72.69 L,Carpet Area: 463 sq.ft
R175545,"2 BHK Apartment
1.19 Cr",759 SQ.FT,₹ 1.19 Cr,Carpet Area: 759 sq.ft
R175545,"2.5 BHK Apartment
1.34 Cr",853 SQ.FT,₹ 1.34 Cr,Carpet Area: 853 sq.ft
R175545,"3 BHK Apartment
1.6 Cr",1019 SQ.FT,₹ 1.6 Cr,Carpet Area: 1019 sq.ft
R175545,"3.5 BHK Apartment
1.88 Cr",1199 SQ.FT,₹ 1.88 Cr,Carpet Area: 1199 sq.ft
R175545,"4 BHK Apartment
2.55 Cr",1627 SQ.FT,₹ 2.55 Cr,Carpet Area: 1627 sq.ft
R217667,"3 BHK Villa
3.58 Cr - 7.24 Cr",1563 SQ.FT,₹ 3.58 Cr,Builtup Area: 1563 sq.ft
R217667,"3 BHK Villa
3.58 Cr - 7.24 Cr",2000 SQ.FT,₹ 4.57 Cr,Builtup Area: 2000 sq.ft
R217667,"3 BHK Villa
3.58 Cr - 7.24 Cr",3165 SQ.FT,₹ 7.24 Cr,Builtup Area: 3165 sq.ft
R217667,"3.5 BHK Villa
2.5 Cr - 4.69 Cr",1093 SQ.FT,₹ 2.5 Cr,Builtup Area: 1093 sq.ft
R217667,"3.5 BHK Villa
2.5 Cr - 4.69 Cr",2050 SQ.FT,₹ 4.69 Cr,Builtup Area: 2050 sq.ft
R217667,"4 BHK Villa
6.86 Cr - 7.24 Cr",3000 SQ.FT,₹ 6.86 Cr,Builtup Area: 3000 sq.ft
R217667,"4 BHK Villa
6.86 Cr - 7.24 Cr",3165 SQ.FT,₹ 7.24 Cr,Builtup Area: 3165 sq.ft
R217667,"4.5 BHK Villa
5.32 Cr",2325 SQ.FT,₹ 5.32 Cr,Builtup Area: 2325 sq.ft
R25344,"2 BHK Apartment
88.19 L - 1.01 Cr",1095 SQ.FT,₹ 88.19 L,Builtup Area: 1095 sq.ft
R25344,"2 BHK Apartment
88.19 L - 1.01 Cr",1250 SQ.FT,₹ 1.01 Cr,Builtup Area: 1250 sq.ft
R25344,"3 BHK Apartment
1.29 Cr",1600 SQ.FT,₹ 1.29 Cr,Builtup Area: 1600 sq.ft
R25344,"4 BHK Apartment
1.81 Cr",2250 SQ.FT,₹ 1.81 Cr,Builtup Area: 2250 sq.ft
R371026,"3 BHK Apartment
1.87 Cr - 2.17 Cr",1765 SQ.FT,₹ 1.87 Cr,Builtup Area: 1765 sq.ft
R371026,"3 BHK Apartment
1.87 Cr - 2.17 Cr",1770 SQ.FT,₹ 1.88 Cr,Builtup Area: 1770 sq.ft
R371026,"3 BHK Apartment
1.87 Cr - 2.17 Cr",2049 SQ.FT,₹ 2.17 Cr,Builtup Area: 2049 sq.ft
R371026,"3 BHK Apartment
1.87 Cr - 2.17 Cr",2050 SQ.FT,₹ 2.17 Cr,Builtup Area: 2050 sq.ft
R37748,3 BHK Apartment,1620 SQ.FT,₹ 67.0 L,Builtup Area: 1620 sq.ft
R37748,3 BHK Apartment,1684 SQ.FT,Price on Request,Builtup Area: 1684 sq.ft
R37748,3 BHK Apartment,1911 SQ.FT,₹ 79.04 L,Builtup Area: 1911 sq.ft
R37748,3 BHK Apartment,2000 SQ.FT,Price on Request,Builtup Area: 2000 sq.ft
R37748,3 BHK Apartment,2170 SQ.FT,₹ 89.75 L,Builtup Area: 2170 sq.ft
R299817,1 BHK Apartment,159 SQ.FT,Price on Request,Carpet Area: 159 sq.ft
R299817,1 BHK Apartment,167 SQ.FT,Price on Request,Carpet Area: 167 sq.ft
R299817,1 BHK Apartment,178 SQ.FT,Price on Request,Carpet Area: 178 sq.ft
R299817,1 BHK Apartment,198 SQ.FT,Price on Request,Carpet Area: 198 sq.ft
R299817,1 BHK Apartment,199 SQ.FT,Price on Request,Carpet Area: 199 sq.ft
R299817,1 BHK Apartment,205 SQ.FT,Price on Request,Carpet Area: 205 sq.ft
R299817,1 BHK Apartment,226 SQ.FT,Price on Request,Carpet Area: 226 sq.ft
R299817,1 BHK Apartment,227 SQ.FT,Price on Request,Carpet Area: 227 sq.ft
R299817,1 BHK Apartment,239 SQ.FT,Price on Request,Carpet Area: 239 sq.ft
R299817,1 BHK Apartment,268 SQ.FT,Price on Request,Carpet Area: 268 sq.ft
R299817,1 BHK Apartment,274 SQ.FT,Price on Request,Carpet Area: 274 sq.ft
R299817,1 BHK Apartment,285 SQ.FT,Price on Request,Carpet Area: 285 sq.ft
R299817,1 BHK Apartment,286 SQ.FT,Price on Request,Carpet Area: 286 sq.ft
R299817,1 BHK Apartment,294 SQ.FT,Price on Request,Carpet Area: 294 sq.ft
R299817,1 BHK Apartment,299 SQ.FT,Price on Request,Carpet Area: 299 sq.ft
R299817,1 BHK Apartment,352 SQ.FT,Price on Request,Carpet Area: 352 sq.ft
R299817,1 BHK Apartment,357 SQ.FT,Price on Request,Carpet Area: 357 sq.ft
R299817,2 BHK Apartment,432 SQ.FT,Price on Request,Carpet Area: 432 sq.ft
R299817,2 BHK Apartment,433 SQ.FT,Price on Request,Carpet Area: 433 sq.ft
R299817,2 BHK Apartment,437 SQ.FT,Price on Request,Carpet Area: 437 sq.ft
R299817,2 BHK Apartment,449 SQ.FT,Price on Request,Carpet Area: 449 sq.ft
R18030,1 BHK Apartment,650 SQ.FT,Price on Request,Builtup Area: 650 sq.ft
R18030,"2 BHK Apartment
1.34 Cr - 1.59 Cr",1040 SQ.FT,₹ 1.34 Cr,Builtup Area: 1040 sq.ft
R18030,"2 BHK Apartment
1.34 Cr - 1.59 Cr",1231 SQ.FT,₹ 1.59 Cr,Builtup Area: 1231 sq.ft
R18030,"2.5 BHK Apartment
1.62 Cr",1250 SQ.FT,₹ 1.62 Cr,Builtup Area: 1250 sq.ft
R249017,"1 BHK Apartment
45.94 L - 46.41 L",481 SQ.FT,₹ 45.94 L,Carpet Area: 481 sq.ft
R249017,"1 BHK Apartment
45.94 L - 46.41 L",486 SQ.FT,₹ 46.41 L,Carpet Area: 486 sq.ft
R249017,"2 BHK Apartment
59.78 L - 66.09 L",626 SQ.FT,₹ 59.78 L,Carpet Area: 626 sq.ft
R249017,"2 BHK Apartment
59.78 L - 66.09 L",643 SQ.FT,₹ 61.41 L,Carpet Area: 643 sq.ft
R249017,"2 BHK Apartment
59.78 L - 66.09 L",692 SQ.FT,₹ 66.09 L,Carpet Area: 692 sq.ft
R249017,"3 BHK Apartment
70.1 L - 88.53 L",734 SQ.FT,₹ 70.1 L,Carpet Area: 734 sq.ft
R249017,"3 BHK Apartment
70.1 L - 88.53 L",756 SQ.FT,₹ 72.2 L,Carpet Area: 756 sq.ft
R249017,"3 BHK Apartment
70.1 L - 88.53 L",758 SQ.FT,₹ 72.39 L,Carpet Area: 758 sq.ft
R249017,"3 BHK Apartment
70.1 L - 88.53 L",852 SQ.FT,₹ 81.37 L,Carpet Area: 852 sq.ft
R249017,"3 BHK Apartment
70.1 L - 88.53 L",868 SQ.FT,₹ 82.89 L,Carpet Area: 868 sq.ft
R249017,"3 BHK Apartment
70.1 L - 88.53 L",890 SQ.FT,₹ 85.0 L,Carpet Area: 890 sq.ft
R249017,"3 BHK Apartment
70.1 L - 88.53 L",909 SQ.FT,₹ 86.81 L,Carpet Area: 909 sq.ft
R249017,"3 BHK Apartment
70.1 L - 88.53 L",927 SQ.FT,₹ 88.53 L,Carpet Area: 927 sq.ft
R275023,"1 BHK Apartment
77.5 L - 99.11 L",495 SQ.FT,₹ 77.5 L,Super Builtup Area: 495 sq.ft
R275023,"1 BHK Apartment
77.5 L - 99.11 L",633 SQ.FT,₹ 99.11 L,Carpet Area: 424 sq.ft
R275023,"2 BHK Apartment
1.34 Cr - 2.51 Cr",857 SQ.FT,₹ 1.34 Cr,Super Builtup Area: 857 sq.ft
R275023,"2 BHK Apartment
1.34 Cr - 2.51 Cr",1040 SQ.FT,₹ 1.63 Cr,Super Builtup Area: 1040 sq.ft
R275023,"2 BHK Apartment
1.34 Cr - 2.51 Cr",1118 SQ.FT,₹ 1.75 Cr,Super Builtup Area: 1118 sq.ft
R275023,"2 BHK Apartment
1.34 Cr - 2.51 Cr",1120 SQ.FT,₹ 1.75 Cr,Super Builtup Area: 1120 sq.ft
R275023,"2 BHK Apartment
1.34 Cr - 2.51 Cr",1140 SQ.FT,₹ 1.78 Cr,Super Builtup Area: 1140 sq.ft
R275023,"2 BHK Apartment
1.34 Cr - 2.51 Cr",1142 SQ.FT,₹ 1.79 Cr,Carpet Area: 859 sq.ft
R275023,"2 BHK Apartment
1.34 Cr - 2.51 Cr",1151 SQ.FT,₹ 1.8 Cr,Super Builtup Area: 1151 sq.ft
R275023,"2 BHK Apartment
1.34 Cr - 2.51 Cr",1199 SQ.FT,₹ 1.88 Cr,Super Builtup Area: 1199 sq.ft
R275023,"2 BHK Apartment
1.34 Cr - 2.51 Cr",1200 SQ.FT,₹ 1.88 Cr,Super Builtup Area: 1200 sq.ft
R275023,"2 BHK Apartment
1.34 Cr - 2.51 Cr",1269 SQ.FT,₹ 1.99 Cr,Super Builtup Area: 1269 sq.ft
R275023,"2 BHK Apartment
1.34 Cr - 2.51 Cr",1320 SQ.FT,₹ 2.07 Cr,Carpet Area: 934 sq.ft
R275023,"2 BHK Apartment
1.34 Cr - 2.51 Cr",1606 SQ.FT,₹ 2.51 Cr,Carpet Area: 1146 sq.ft
R275023,"2.5 BHK Apartment
2.28 Cr - 2.28 Cr",1456 SQ.FT,₹ 2.28 Cr,Carpet Area: 1040 sq.ft
R275023,"2.5 BHK Apartment
2.28 Cr - 2.28 Cr",1458 SQ.FT,₹ 2.28 Cr,Carpet Area: 1041 sq.ft
R275023,"3 BHK Apartment
2.39 Cr - 3.76 Cr",1525 SQ.FT,₹ 2.39 Cr,Super Builtup Area: 1525 sq.ft
R275023,"3 BHK Apartment
2.39 Cr - 3.76 Cr",1550 SQ.FT,₹ 2.43 Cr,Super Builtup Area: 1550 sq.ft
R275023,"3 BHK Apartment
2.39 Cr - 3.76 Cr",1572 SQ.FT,₹ 2.46 Cr,Carpet Area: 1191 sq.ft
R275023,"3 BHK Apartment
2.39 Cr - 3.76 Cr",1577 SQ.FT,₹ 2.47 Cr,Super Builtup Area: 1577 sq.ft
R275023,"3 BHK Apartment
2.39 Cr - 3.76 Cr",1580 SQ.FT,₹ 2.47 Cr,Super Builtup Area: 1580 sq.ft
R275023,"3 BHK Apartment
2.39 Cr - 3.76 Cr",1587 SQ.FT,₹ 2.48 Cr,Super Builtup Area: 1587 sq.ft
R275023,"3 BHK Apartment
2.39 Cr - 3.76 Cr",1590 SQ.FT,₹ 2.49 Cr,Super Builtup Area: 1590 sq.ft
R275023,"3 BHK Apartment
2.39 Cr - 3.76 Cr",1591 SQ.FT,₹ 2.49 Cr,Super Builtup Area: 1591 sq.ft
R275023,"3 BHK Apartment
2.39 Cr - 3.76 Cr",1599 SQ.FT,₹ 2.5 Cr,Carpet Area: 1159 sq.ft
R275023,"3 BHK Apartment
2.39 Cr - 3.76 Cr",1600 SQ.FT,₹ 2.51 Cr,Super Builtup Area: 1600 sq.ft
R275023,"3 BHK Apartment
2.39 Cr - 3.76 Cr",1605 SQ.FT,₹ 2.51 Cr,Super Builtup Area: 1605 sq.ft
R275023,"3 BHK Apartment
2.39 Cr - 3.76 Cr",1635 SQ.FT,₹ 2.56 Cr,Carpet Area: 1191 sq.ft
R275023,"3 BHK Apartment
2.39 Cr - 3.76 Cr",1664 SQ.FT,₹ 2.61 Cr,Carpet Area: 1209 sq.ft
R275023,"3 BHK Apartment
2.39 Cr - 3.76 Cr",1740 SQ.FT,₹ 2.72 Cr,Super Builtup Area: 1740 sq.ft
R275023,"3 BHK Apartment
2.39 Cr - 3.76 Cr",1791 SQ.FT,₹ 2.8 Cr,Super Builtup Area: 1791 sq.ft
R275023,"3 BHK Apartment
2.39 Cr - 3.76 Cr",1800 SQ.FT,₹ 2.82 Cr,Super Builtup Area: 1800 sq.ft
R275023,"3 BHK Apartment
2.39 Cr - 3.76 Cr",1815 SQ.FT,₹ 2.84 Cr,Super Builtup Area: 1815 sq.ft
R275023,"3 BHK Apartment
2.39 Cr - 3.76 Cr",1844 SQ.FT,₹ 2.89 Cr,Super Builtup Area: 1844 sq.ft
R275023,"3 BHK Apartment
2.39 Cr - 3.76 Cr",1875 SQ.FT,₹ 2.94 Cr,Super Builtup Area: 1875 sq.ft
R275023,"3 BHK Apartment
2.39 Cr - 3.76 Cr",1900 SQ.FT,₹ 2.97 Cr,Super Builtup Area: 1900 sq.ft
R275023,"3 BHK Apartment
2.39 Cr - 3.76 Cr",2074 SQ.FT,₹ 3.25 Cr,Super Builtup Area: 2074 sq.ft
R275023,"3 BHK Apartment
2.39 Cr - 3.76 Cr",2079 SQ.FT,₹ 3.26 Cr,Carpet Area: 1538 sq.ft
R275023,"3 BHK Apartment
2.39 Cr - 3.76 Cr",2092 SQ.FT,₹ 3.28 Cr,Super Builtup Area: 2092 sq.ft
R275023,"3 BHK Apartment
2.39 Cr - 3.76 Cr",2102 SQ.FT,₹ 3.29 Cr,Super Builtup Area: 2102 sq.ft
R275023,"3 BHK Apartment
2.39 Cr - 3.76 Cr",2107 SQ.FT,₹ 3.3 Cr,Super Builtup Area: 2107 sq.ft
R275023,"3 BHK Apartment
2.39 Cr - 3.76 Cr",2139 SQ.FT,₹ 3.35 Cr,Super Builtup Area: 2139 sq.ft
R275023,"3 BHK Apartment
2.39 Cr - 3.76 Cr",2144 SQ.FT,₹ 3.36 Cr,Carpet Area: 1594 sq.ft
R275023,"3 BHK Apartment
2.39 Cr - 3.76 Cr",2171 SQ.FT,₹ 3.4 Cr,Super Builtup Area: 2171 sq.ft
R275023,"3 BHK Apartment
2.39 Cr - 3.76 Cr",2188 SQ.FT,₹ 3.43 Cr,Super Builtup Area: 2188 sq.ft
R275023,"3 BHK Apartment
2.39 Cr - 3.76 Cr",2400 SQ.FT,₹ 3.76 Cr,Super Builtup Area: 2400 sq.ft
R275023,"3.5 BHK Apartment
3.21 Cr - 3.44 Cr",2050 SQ.FT,₹ 3.21 Cr,Super Builtup Area: 2050 sq.ft
R275023,"3.5 BHK Apartment
3.21 Cr - 3.44 Cr",2200 SQ.FT,₹ 3.44 Cr,Super Builtup Area: 2200 sq.ft
R54050,"2 BHK Apartment
40.78 L - 42.67 L",864 SQ.FT,₹ 40.78 L,Super Builtup Area: 864 sq.ft
R54050,"2 BHK Apartment
40.78 L - 42.67 L",904 SQ.FT,₹ 42.67 L,Super Builtup Area: 904 sq.ft
R54050,"3 BHK Apartment
76.7 L",1625 SQ.FT,₹ 76.7 L,Super Builtup Area: 1625 sq.ft
R72085,"2 BHK Apartment
1.63 Cr - 1.76 Cr",1150 SQ.FT,₹ 1.63 Cr,Saleable Area: 1150 sq.ft
R72085,"2 BHK Apartment
1.63 Cr - 1.76 Cr",1240 SQ.FT,₹ 1.76 Cr,Saleable Area: 1240 sq.ft
R72085,"3 BHK Apartment
2.34 Cr - 2.35 Cr",1650 SQ.FT,₹ 2.34 Cr,Saleable Area: 1650 sq.ft
R72085,"3 BHK Apartment
2.34 Cr - 2.35 Cr",1660 SQ.FT,₹ 2.35 Cr,Saleable Area: 1660 sq.ft
R400176,"2 BHK Apartment
70 L - 79.05 L",905 SQ.FT,₹ 70.0 L,Carpet Area: 762 sq.ft
R400176,"2 BHK Apartment
70 L - 79.05 L",945 SQ.FT,₹ 73.1 L,Builtup Area: 945 sq.ft
R400176,"2 BHK Apartment
70 L - 79.05 L",945 SQ.FT,₹ 73.1 L,Builtup Area: 945 sq.ft
R400176,"2 BHK Apartment
70 L - 79.05 L",981 SQ.FT,₹ 75.88 L,Builtup Area: 981 sq.ft
R400176,"2 BHK Apartment
70 L - 79.05 L",981 SQ.FT,₹ 75.88 L,Builtup Area: 981 sq.ft
R400176,"2 BHK Apartment
70 L - 79.05 L",1000 SQ.FT,₹ 77.35 L,Builtup Area: 1000 sq.ft
R400176,"2 BHK Apartment
70 L - 79.05 L",1000 SQ.FT,₹ 77.35 L,Builtup Area: 1000 sq.ft
R400176,"2 BHK Apartment
70 L - 79.05 L",1018 SQ.FT,₹ 78.74 L,Builtup Area: 1018 sq.ft
R400176,"2 BHK Apartment
70 L - 79.05 L",1018 SQ.FT,₹ 78.74 L,Builtup Area: 1018 sq.ft
R400176,"2 BHK Apartment
70 L - 79.05 L",1022 SQ.FT,₹ 79.05 L,Builtup Area: 1022 sq.ft
R400176,"2 BHK Apartment
70 L - 79.05 L",1022 SQ.FT,₹ 79.05 L,Builtup Area: 1022 sq.ft
R400176,"3 BHK Apartment
89.34 L - 1.02 Cr",1155 SQ.FT,₹ 89.34 L,Carpet Area: 605 sq.ft
R400176,"3 BHK Apartment
89.34 L - 1.02 Cr",1185 SQ.FT,₹ 91.66 L,Builtup Area: 1185 sq.ft
R400176,"3 BHK Apartment
89.34 L - 1.02 Cr",1185 SQ.FT,₹ 91.66 L,Builtup Area: 1185 sq.ft
R400176,"3 BHK Apartment
89.34 L - 1.02 Cr",1206 SQ.FT,₹ 93.28 L,Builtup Area: 1206 sq.ft
R400176,"3 BHK Apartment
89.34 L - 1.02 Cr",1206 SQ.FT,₹ 93.28 L,Builtup Area: 1206 sq.ft
R400176,"3 BHK Apartment
89.34 L - 1.02 Cr",1209 SQ.FT,₹ 93.52 L,Builtup Area: 1209 sq.ft
R400176,"3 BHK Apartment
89.34 L - 1.02 Cr",1209 SQ.FT,₹ 93.52 L,Builtup Area: 1209 sq.ft
R400176,"3 BHK Apartment
89.34 L - 1.02 Cr",1275 SQ.FT,₹ 98.62 L,Builtup Area: 1275 sq.ft
R400176,"3 BHK Apartment
89.34 L - 1.02 Cr",1275 SQ.FT,₹ 98.62 L,Builtup Area: 1275 sq.ft
R400176,"3 BHK Apartment
89.34 L - 1.02 Cr",1304 SQ.FT,₹ 1.01 Cr,Builtup Area: 1304 sq.ft
R400176,"3 BHK Apartment
89.34 L - 1.02 Cr",1304 SQ.FT,₹ 1.01 Cr,Builtup Area: 1304 sq.ft
R400176,"3 BHK Apartment
89.34 L - 1.02 Cr",1324 SQ.FT,₹ 1.02 Cr,Builtup Area: 1324 sq.ft
R400176,"3 BHK Apartment
89.34 L - 1.02 Cr",1324 SQ.FT,₹ 1.02 Cr,Builtup Area: 1324 sq.ft
R183097,"1 BHK Apartment
35.29 L - 42.4 L",215 SQ.FT,₹ 35.29 L,Carpet Area: 215 sq.ft
R183097,"1 BHK Apartment
35.29 L - 42.4 L",226 SQ.FT,₹ 37.1 L,Carpet Area: 226 sq.ft
R183097,"1 BHK Apartment
35.29 L - 42.4 L",237 SQ.FT,₹ 38.87 L,Carpet Area: 237 sq.ft
R183097,"1 BHK Apartment
35.29 L - 42.4 L",248 SQ.FT,₹ 40.71 L,Carpet Area: 248 sq.ft
R183097,"1 BHK Apartment
35.29 L - 42.4 L",258 SQ.FT,₹ 42.35 L,Carpet Area: 258 sq.ft
R183097,"1 BHK Apartment
35.29 L - 42.4 L",258 SQ.FT,₹ 42.4 L,Carpet Area: 258 sq.ft
R183097,"2 BHK Apartment
60.08 L - 79.51 L",366 SQ.FT,₹ 60.08 L,Carpet Area: 366 sq.ft
R183097,"2 BHK Apartment
60.08 L - 79.51 L",388 SQ.FT,₹ 63.69 L,Carpet Area: 388 sq.ft
R183097,"2 BHK Apartment
60.08 L - 79.51 L",420 SQ.FT,₹ 68.94 L,Carpet Area: 420 sq.ft
R183097,"2 BHK Apartment
60.08 L - 79.51 L",431 SQ.FT,₹ 70.74 L,Carpet Area: 431 sq.ft
R183097,"2 BHK Apartment
60.08 L - 79.51 L",452 SQ.FT,₹ 74.2 L,Carpet Area: 452 sq.ft
R183097,"2 BHK Apartment
60.08 L - 79.51 L",463 SQ.FT,₹ 76.0 L,Carpet Area: 463 sq.ft
R183097,"2 BHK Apartment
60.08 L - 79.51 L",484 SQ.FT,₹ 79.51 L,Carpet Area: 484 sq.ft
R183097,"3 BHK Apartment
1.2 Cr - 1.29 Cr",732 SQ.FT,₹ 1.2 Cr,Carpet Area: 732 sq.ft
R183097,"3 BHK Apartment
1.2 Cr - 1.29 Cr",743 SQ.FT,₹ 1.22 Cr,Carpet Area: 743 sq.ft
R183097,"3 BHK Apartment
1.2 Cr - 1.29 Cr",753 SQ.FT,₹ 1.24 Cr,Carpet Area: 753 sq.ft
R183097,"3 BHK Apartment
1.2 Cr - 1.29 Cr",753 SQ.FT,₹ 1.24 Cr,Carpet Area: 753 sq.ft
R183097,"3 BHK Apartment
1.2 Cr - 1.29 Cr",775 SQ.FT,₹ 1.27 Cr,Carpet Area: 775 sq.ft
R183097,"3 BHK Apartment
1.2 Cr - 1.29 Cr",786 SQ.FT,₹ 1.29 Cr,Carpet Area: 786 sq.ft
R123405,"1 BHK Apartment
1.54 Cr - 1.59 Cr",415 SQ.FT,₹ 1.54 Cr,Carpet Area: 415 sq.ft
R123405,"1 BHK Apartment
1.54 Cr - 1.59 Cr",445 SQ.FT,₹ 1.59 Cr,Carpet Area: 445 sq.ft
R123405,"2 BHK Apartment
2.88 Cr - 3.07 Cr",828 SQ.FT,₹ 2.88 Cr,Carpet Area: 828 sq.ft
R123405,"2 BHK Apartment
2.88 Cr - 3.07 Cr",833 SQ.FT,₹ 2.89 Cr,Carpet Area: 833 sq.ft
R123405,"2 BHK Apartment
2.88 Cr - 3.07 Cr",838 SQ.FT,₹ 2.91 Cr,Carpet Area: 838 sq.ft
R123405,"2 BHK Apartment
2.88 Cr - 3.07 Cr",851 SQ.FT,₹ 2.93 Cr,Carpet Area: 851 sq.ft
R123405,"2 BHK Apartment
2.88 Cr - 3.07 Cr",835 SQ.FT,₹ 2.94 Cr,Carpet Area: 835 sq.ft
R123405,"2 BHK Apartment
2.88 Cr - 3.07 Cr",844 SQ.FT,₹ 2.94 Cr,Carpet Area: 844 sq.ft
R123405,"2 BHK Apartment
2.88 Cr - 3.07 Cr",849 SQ.FT,₹ 2.97 Cr,Carpet Area: 849 sq.ft
R123405,"2 BHK Apartment
2.88 Cr - 3.07 Cr",866 SQ.FT,₹ 2.98 Cr,Carpet Area: 866 sq.ft
R123405,"2 BHK Apartment
2.88 Cr - 3.07 Cr",828 SQ.FT,₹ 3.01 Cr,Carpet Area: 828 sq.ft
R123405,"2 BHK Apartment
2.88 Cr - 3.07 Cr",851 SQ.FT,₹ 3.07 Cr,Carpet Area: 851 sq.ft
R123405,"2.5 BHK Apartment
3.24 Cr - 3.41 Cr",931 SQ.FT,₹ 3.24 Cr,Carpet Area: 931 sq.ft
R123405,"2.5 BHK Apartment
3.24 Cr - 3.41 Cr",968 SQ.FT,₹ 3.33 Cr,Carpet Area: 968 sq.ft
R123405,"2.5 BHK Apartment
3.24 Cr - 3.41 Cr",988 SQ.FT,₹ 3.39 Cr,Carpet Area: 988 sq.ft
R123405,"2.5 BHK Apartment
3.24 Cr - 3.41 Cr",998 SQ.FT,₹ 3.4 Cr,Carpet Area: 998 sq.ft
R123405,"2.5 BHK Apartment
3.24 Cr - 3.41 Cr",1002 SQ.FT,₹ 3.4 Cr,Carpet Area: 1002 sq.ft
R123405,"2.5 BHK Apartment
3.24 Cr - 3.41 Cr",990 SQ.FT,₹ 3.4 Cr,Carpet Area: 990 sq.ft
R123405,"2.5 BHK Apartment
3.24 Cr - 3.41 Cr",997 SQ.FT,₹ 3.4 Cr,Carpet Area: 997 sq.ft
R123405,"2.5 BHK Apartment
3.24 Cr - 3.41 Cr",992 SQ.FT,₹ 3.41 Cr,Carpet Area: 992 sq.ft
R123405,"2.5 BHK Apartment
3.24 Cr - 3.41 Cr",995 SQ.FT,₹ 3.41 Cr,Carpet Area: 995 sq.ft
R123405,"3 BHK Apartment
3.69 Cr - 4.04 Cr",1075 SQ.FT,₹ 3.69 Cr,Carpet Area: 1075 sq.ft
R123405,"3 BHK Apartment
3.69 Cr - 4.04 Cr",1073 SQ.FT,₹ 3.71 Cr,Carpet Area: 1073 sq.ft
R123405,"3 BHK Apartment
3.69 Cr - 4.04 Cr",1145 SQ.FT,₹ 4.01 Cr,Carpet Area: 1145 sq.ft
R123405,"3 BHK Apartment
3.69 Cr - 4.04 Cr",1150 SQ.FT,₹ 4.03 Cr,Carpet Area: 1150 sq.ft
R123405,"3 BHK Apartment
3.69 Cr - 4.04 Cr",1145 SQ.FT,₹ 4.04 Cr,Carpet Area: 1145 sq.ft
R47344,"3 BHK Villa
4.08 Cr - 6.67 Cr",2210 SQ.FT,₹ 4.08 Cr,Builtup Area: 2210 sq.ft
R47344,"3 BHK Villa
4.08 Cr - 6.67 Cr",2380 SQ.FT,₹ 4.4 Cr,Builtup Area: 2380 sq.ft
R47344,"3 BHK Villa
4.08 Cr - 6.67 Cr",2425 SQ.FT,₹ 4.48 Cr,Builtup Area: 2425 sq.ft
R47344,"3 BHK Villa
4.08 Cr - 6.67 Cr",2465 SQ.FT,₹ 4.55 Cr,Builtup Area: 2465 sq.ft
R47344,"3 BHK Villa
4.08 Cr - 6.67 Cr",2930 SQ.FT,₹ 5.41 Cr,Builtup Area: 2930 sq.ft
R47344,"3 BHK Villa
4.08 Cr - 6.67 Cr",3000 SQ.FT,₹ 5.54 Cr,Builtup Area: 3000 sq.ft
R47344,"3 BHK Villa
4.08 Cr - 6.67 Cr",3032 SQ.FT,₹ 5.6 Cr,Builtup Area: 3032 sq.ft
R47344,"3 BHK Villa
4.08 Cr - 6.67 Cr",3195 SQ.FT,₹ 5.9 Cr,Builtup Area: 3195 sq.ft
R47344,"3 BHK Villa
4.08 Cr - 6.67 Cr",3250 SQ.FT,₹ 6.01 Cr,Builtup Area: 3250 sq.ft
R47344,"3 BHK Villa
4.08 Cr - 6.67 Cr",3265 SQ.FT,₹ 6.03 Cr,Builtup Area: 3265 sq.ft
R47344,"3 BHK Villa
4.08 Cr - 6.67 Cr",3375 SQ.FT,₹ 6.24 Cr,Builtup Area: 3375 sq.ft
