XID,Configuration,List Item,Price,Area
R431003,"Plot
20.06 L - 1.58 Cr",7401 SQ.FT,₹ 1.58 Cr,Plot Area: 7401 sq.ft
R431049,"Plot
16.44 L - 1.06 Cr",548 SQ.FT,"₹ 16.44 L
i",Plot Area: 548 sq.ft
R431049,"Plot
16.44 L - 1.06 Cr",775 SQ.FT,"₹ 23.25 L
i",Plot Area: 775 sq.ft
R431049,"Plot
16.44 L - 1.06 Cr",924 SQ.FT,"₹ 27.72 L
i",Plot Area: 924 sq.ft
R431049,"Plot
16.44 L - 1.06 Cr",1001 SQ.FT,"₹ 30.0 L
i",Plot Area: 1001 sq.ft
R431049,"Plot
16.44 L - 1.06 Cr",1239 SQ.FT,"₹ 37.17 L
i",Plot Area: 1239 sq.ft
R431049,"Plot
16.44 L - 1.06 Cr",1463 SQ.FT,"₹ 43.89 L
i",Plot Area: 1463 sq.ft
R431049,"Plot
16.44 L - 1.06 Cr",1822 SQ.FT,"₹ 54.66 L
i",Plot Area: 1822 sq.ft
R431049,"Plot
16.44 L - 1.06 Cr",2225 SQ.FT,"₹ 66.75 L
i",Plot Area: 2225 sq.ft
R431049,"Plot
16.44 L - 1.06 Cr",3548 SQ.FT,"₹ 1.06 Cr
i",Plot Area: 3548 sq.ft
R431058,"4.5 BHK Apartment
4.98 Cr",3090 SQ.FT,"₹ 4.98 Cr
i",Builtup Area: 3090 sq.ft
R431059,"3 BHK Apartment
5.05 Cr - 5.51 Cr",2407 SQ.FT,₹ 5.05 Cr,Super Builtup Area: 2407 sq.ft
R431059,"3 BHK Apartment
5.05 Cr - 5.51 Cr",2624 SQ.FT,₹ 5.51 Cr,Super Builtup Area: 2624 sq.ft
R431059,"4 BHK Apartment
6.84 Cr - 7.48 Cr",3257 SQ.FT,₹ 6.84 Cr,Super Builtup Area: 3257 sq.ft
R431059,"4 BHK Apartment
6.84 Cr - 7.48 Cr",3562 SQ.FT,₹ 7.48 Cr,Super Builtup Area: 3562 sq.ft
R431257,"3 BHK Apartment
1.7 Cr",2325 SQ.FT,₹ 1.7 Cr,Carpet Area: 1246 sq.ft
R431257,"3.5 BHK Apartment
1.96 Cr",2690 SQ.FT,₹ 1.96 Cr,Carpet Area: 1524 sq.ft
R431257,"4.5 BHK Apartment
2.91 Cr",3685 SQ.FT,₹ 2.91 Cr,Carpet Area: 2155 sq.ft
R431285,"4 BHK Apartment
98.7 L - 1.06 Cr",1898 SQ.FT,"₹ 98.7 L
i",Super Builtup Area: 1898 sq.ft
R431285,"4 BHK Apartment
98.7 L - 1.06 Cr",1935 SQ.FT,"₹ 1.0 Cr
i",Super Builtup Area: 1935 sq.ft
R431285,"4 BHK Apartment
98.7 L - 1.06 Cr",2008 SQ.FT,"₹ 1.05 Cr
i",Super Builtup Area: 2008 sq.ft
R431285,"4 BHK Apartment
98.7 L - 1.06 Cr",2040 SQ.FT,"₹ 1.06 Cr
i",Super Builtup Area: 2040 sq.ft
R431481,3 BHK Apartment,1656 SQ.FT,₹ 86.94 L,Saleable Area: 1656 sq.ft
R431481,3 BHK Apartment,1818 SQ.FT,Price on Request,Saleable Area: 1818 sq.ft
R431481,3 BHK Apartment,1854 SQ.FT,Price on Request,Saleable Area: 1854 sq.ft
R431481,3 BHK Apartment,1944 SQ.FT,Price on Request,Saleable Area: 1944 sq.ft
R431481,3 BHK Apartment,2178 SQ.FT,₹ 1.14 Cr,Saleable Area: 2178 sq.ft
R431598,"2 BHK Apartment
32.84 L - 37.32 L",995 SQ.FT,₹ 32.84 L,Super Builtup Area: 995 sq.ft
R431598,"2 BHK Apartment
32.84 L - 37.32 L",1050 SQ.FT,₹ 34.65 L,Super Builtup Area: 1050 sq.ft
R431598,"2 BHK Apartment
32.84 L - 37.32 L",1051 SQ.FT,₹ 34.68 L,Super Builtup Area: 1051 sq.ft
R431598,"2 BHK Apartment
32.84 L - 37.32 L",1087 SQ.FT,₹ 35.87 L,Super Builtup Area: 1087 sq.ft
R431598,"2 BHK Apartment
32.84 L - 37.32 L",1088 SQ.FT,₹ 35.9 L,Super Builtup Area: 1088 sq.ft
R431598,"2 BHK Apartment
32.84 L - 37.32 L",1095 SQ.FT,₹ 36.14 L,Super Builtup Area: 1095 sq.ft
R431598,"2 BHK Apartment
32.84 L - 37.32 L",1131 SQ.FT,₹ 37.32 L,Super Builtup Area: 1131 sq.ft
R432133,"3 BHK Apartment
3.6 Cr",2847 SQ.FT,₹ 3.6 Cr,Super Builtup Area: 2847 sq.ft
R432133,"4 BHK Apartment
4.64 Cr - 4.8 Cr",3721 SQ.FT,₹ 4.64 Cr,Super Builtup Area: 3721 sq.ft
R432133,"4 BHK Apartment
4.64 Cr - 4.8 Cr",3852 SQ.FT,₹ 4.8 Cr,Super Builtup Area: 3852 sq.ft
R432390,4 BHK Apartment,2522 SQ.FT,₹ 1.9 Cr,Carpet Area: 2522 sq.ft
R432390,4 BHK Apartment,2523 SQ.FT,Price on Request,Carpet Area: 2523 sq.ft
R432390,4 BHK Apartment,2541 SQ.FT,₹ 1.91 Cr,Carpet Area: 2541 sq.ft
R432390,4 BHK Apartment,2544 SQ.FT,₹ 1.92 Cr,Carpet Area: 2544 sq.ft
R432390,4 BHK Apartment,2550 SQ.FT,₹ 1.92 Cr,Carpet Area: 2550 sq.ft
R432390,4 BHK Apartment,2711 SQ.FT,₹ 2.04 Cr,Carpet Area: 2711 sq.ft
R432390,4 BHK Apartment,2771 SQ.FT,₹ 2.09 Cr,Carpet Area: 2771 sq.ft
R432390,4 BHK Apartment,2776 SQ.FT,₹ 2.09 Cr,Carpet Area: 2776 sq.ft
R432441,3 BHK Apartment,930 SQ.FT,Price on Request,Carpet Area: 930 sq.ft
R432441,3 BHK Apartment,1045 SQ.FT,Price on Request,Carpet Area: 1045 sq.ft
R432441,3 BHK Apartment,1065 SQ.FT,Price on Request,Carpet Area: 1065 sq.ft
R432441,3 BHK Apartment,1260 SQ.FT,Price on Request,Carpet Area: 1260 sq.ft
R432454,"Plot
21.6 L - 36 L",600 SQ.FT,₹ 21.6 L,Plot Area: 600 sq.ft
R432454,"Plot
21.6 L - 36 L",800 SQ.FT,₹ 28.8 L,Plot Area: 800 sq.ft
R432454,"Plot
21.6 L - 36 L",850 SQ.FT,₹ 30.6 L,Plot Area: 850 sq.ft
R432454,"Plot
21.6 L - 36 L",1000 SQ.FT,₹ 36.0 L,Plot Area: 1000 sq.ft
R432460,"3 BHK Apartment
1.27 Cr",303 SQ.YD,₹ 1.27 Cr,Carpet Area: 124.44 sq.yd
R432460,"4 BHK Apartment
1.81 Cr",433 SQ.YD,₹ 1.81 Cr,Carpet Area: 189.22 sq.yd
R432470,"3 BHK Apartment
2.04 Cr - 2.59 Cr",2025 SQ.FT,₹ 2.04 Cr,Carpet Area: 1094 sq.ft
R432470,"3 BHK Apartment
2.04 Cr - 2.59 Cr",2525 SQ.FT,₹ 2.56 Cr,Carpet Area: 1397 sq.ft
R432470,"3 BHK Apartment
2.04 Cr - 2.59 Cr",2560 SQ.FT,₹ 2.59 Cr,Carpet Area: 1407 sq.ft
R432470,"4 BHK Apartment
2.56 Cr - 3.21 Cr",2640 SQ.FT,₹ 2.56 Cr,Carpet Area: 1419 sq.ft
R432470,"4 BHK Apartment
2.56 Cr - 3.21 Cr",3150 SQ.FT,₹ 3.19 Cr,Carpet Area: 1766 sq.ft
R432470,"4 BHK Apartment
2.56 Cr - 3.21 Cr",3175 SQ.FT,₹ 3.21 Cr,Carpet Area: 1759 sq.ft
R432506,"2 BHK Apartment
1.44 Cr - 1.65 Cr",1199 SQ.FT,₹ 1.44 Cr,Builtup Area: 1199 sq.ft
R432506,"2 BHK Apartment
1.44 Cr - 1.65 Cr",1376 SQ.FT,₹ 1.65 Cr,Builtup Area: 1376 sq.ft
R432506,"3 BHK Apartment
1.96 Cr - 2.51 Cr",1635 SQ.FT,₹ 1.96 Cr,Builtup Area: 1635 sq.ft
R432506,"3 BHK Apartment
1.96 Cr - 2.51 Cr",2095 SQ.FT,₹ 2.51 Cr,Builtup Area: 2095 sq.ft
R432506,"4 BHK Apartment
2.98 Cr",2484 SQ.FT,₹ 2.98 Cr,Builtup Area: 2484 sq.ft
R432547,"2.5 BHK Apartment
1.56 Cr - 1.61 Cr",1560 SQ.FT,₹ 1.56 Cr,Super Builtup Area: 1560 sq.ft
R432547,"2.5 BHK Apartment
1.56 Cr - 1.61 Cr",1561 SQ.FT,₹ 1.56 Cr,Super Builtup Area: 1561 sq.ft
R432547,"2.5 BHK Apartment
1.56 Cr - 1.61 Cr",1567 SQ.FT,₹ 1.57 Cr,Super Builtup Area: 1567 sq.ft
R432547,"2.5 BHK Apartment
1.56 Cr - 1.61 Cr",1602 SQ.FT,₹ 1.6 Cr,Super Builtup Area: 1602 sq.ft
R432547,"2.5 BHK Apartment
1.56 Cr - 1.61 Cr",1603 SQ.FT,₹ 1.6 Cr,Super Builtup Area: 1603 sq.ft
R432547,"2.5 BHK Apartment
1.56 Cr - 1.61 Cr",1608 SQ.FT,₹ 1.61 Cr,Super Builtup Area: 1608 sq.ft
R432547,"3 BHK Apartment
1.68 Cr - 2.05 Cr",1682 SQ.FT,₹ 1.68 Cr,Super Builtup Area: 1682 sq.ft
R432547,"3 BHK Apartment
1.68 Cr - 2.05 Cr",1683 SQ.FT,₹ 1.68 Cr,Super Builtup Area: 1683 sq.ft
R432547,"3 BHK Apartment
1.68 Cr - 2.05 Cr",1685 SQ.FT,₹ 1.68 Cr,Super Builtup Area: 1685 sq.ft
R432547,"3 BHK Apartment
1.68 Cr - 2.05 Cr",2046 SQ.FT,₹ 2.05 Cr,Super Builtup Area: 2046 sq.ft
R432547,"3 BHK Apartment
1.68 Cr - 2.05 Cr",2047 SQ.FT,₹ 2.05 Cr,Super Builtup Area: 2047 sq.ft
R432547,"3 BHK Apartment
1.68 Cr - 2.05 Cr",2048 SQ.FT,₹ 2.05 Cr,Super Builtup Area: 2048 sq.ft
R432547,"3 BHK Apartment
1.68 Cr - 2.05 Cr",2049 SQ.FT,₹ 2.05 Cr,Super Builtup Area: 2049 sq.ft
R432547,"4 BHK Apartment
2.72 Cr - 2.73 Cr",2721 SQ.FT,₹ 2.72 Cr,Super Builtup Area: 2721 sq.ft
R432547,"4 BHK Apartment
2.72 Cr - 2.73 Cr",2721 SQ.FT,₹ 2.72 Cr,Super Builtup Area: 2721 sq.ft
R432547,"4 BHK Apartment
2.72 Cr - 2.73 Cr",2731 SQ.FT,₹ 2.73 Cr,Super Builtup Area: 2731 sq.ft
R432547,"4 BHK Apartment
2.72 Cr - 2.73 Cr",2731 SQ.FT,₹ 2.73 Cr,Super Builtup Area: 2731 sq.ft
R432547,"4 BHK Apartment
2.72 Cr - 2.73 Cr",2733 SQ.FT,₹ 2.73 Cr,Super Builtup Area: 2733 sq.ft
R432547,"4 BHK Apartment
2.72 Cr - 2.73 Cr",2733 SQ.FT,₹ 2.73 Cr,Super Builtup Area: 2733 sq.ft
R432547,"4 BHK Apartment
2.72 Cr - 2.73 Cr",2735 SQ.FT,₹ 2.73 Cr,Super Builtup Area: 2735 sq.ft
R432547,"4 BHK Apartment
2.72 Cr - 2.73 Cr",2735 SQ.FT,₹ 2.73 Cr,Super Builtup Area: 2735 sq.ft
R432552,"3 BHK Apartment
83.36 L - 86.89 L",1603 SQ.FT,₹ 83.36 L,Super Builtup Area: 1603 sq.ft
R432552,"3 BHK Apartment
83.36 L - 86.89 L",1608 SQ.FT,₹ 83.62 L,Super Builtup Area: 1608 sq.ft
R432552,"3 BHK Apartment
83.36 L - 86.89 L",1610 SQ.FT,₹ 83.72 L,Super Builtup Area: 1610 sq.ft
R432552,"3 BHK Apartment
83.36 L - 86.89 L",1611 SQ.FT,₹ 83.77 L,Super Builtup Area: 1611 sq.ft
R432552,"3 BHK Apartment
83.36 L - 86.89 L",1633 SQ.FT,₹ 84.92 L,Super Builtup Area: 1633 sq.ft
R432552,"3 BHK Apartment
83.36 L - 86.89 L",1647 SQ.FT,₹ 85.64 L,Super Builtup Area: 1647 sq.ft
R432552,"3 BHK Apartment
83.36 L - 86.89 L",1656 SQ.FT,₹ 86.11 L,Super Builtup Area: 1656 sq.ft
R432552,"3 BHK Apartment
83.36 L - 86.89 L",1671 SQ.FT,₹ 86.89 L,Super Builtup Area: 1671 sq.ft
R432589,"Plot
30.06 L - 81 L",167 SQ.YD,₹ 30.06 L,Plot Area: 167 sq.yd
R432589,"Plot
30.06 L - 81 L",178 SQ.YD,₹ 32.04 L,Plot Area: 178 sq.yd
R432589,"Plot
30.06 L - 81 L",183 SQ.YD,₹ 32.94 L,Plot Area: 183 sq.yd
R432589,"Plot
30.06 L - 81 L",200 SQ.YD,₹ 36 L,Plot Area: 200 sq.yd
R432589,"Plot
30.06 L - 81 L",219 SQ.YD,₹ 39.42 L,Plot Area: 219 sq.yd
R432589,"Plot
30.06 L - 81 L",240 SQ.YD,₹ 43.2 L,Plot Area: 240 sq.yd
R432589,"Plot
30.06 L - 81 L",250 SQ.YD,₹ 45 L,Plot Area: 250 sq.yd
R432589,"Plot
30.06 L - 81 L",319 SQ.YD,₹ 57.42 L,Plot Area: 319 sq.yd
R432589,"Plot
30.06 L - 81 L",355 SQ.YD,₹ 63.9 L,Plot Area: 355 sq.yd
R432589,"Plot
30.06 L - 81 L",450 SQ.YD,₹ 81 L,Plot Area: 450 sq.yd
R432596,"Plot
37 L - 42 L",1000 SQ.FT,₹ 37 L,Plot Area: 1000 sq.ft
R432596,"Plot
37 L - 42 L",1100 SQ.FT,₹ 38.5 L,Plot Area: 1100 sq.ft
R432596,"Plot
37 L - 42 L",1200 SQ.FT,₹ 42 L,Plot Area: 1200 sq.ft
R433009,2 BHK Apartment,1090 SQ.FT,₹ 47.42 L,Builtup Area: 1090 sq.ft
R433009,2 BHK Apartment,1150 SQ.FT,₹ 50.03 L,Builtup Area: 1150 sq.ft
R433009,2 BHK Apartment,1156 SQ.FT,Price on Request,Builtup Area: 1156 sq.ft
R433009,2 BHK Apartment,1165 SQ.FT,Price on Request,Builtup Area: 1165 sq.ft
R433009,2 BHK Apartment,1230 SQ.FT,Price on Request,Builtup Area: 1230 sq.ft
R433009,2 BHK Apartment,1250 SQ.FT,Price on Request,Builtup Area: 1250 sq.ft
R433009,2 BHK Apartment,1296 SQ.FT,₹ 56.38 L,Builtup Area: 1296 sq.ft
R433009,2 BHK Apartment,1310 SQ.FT,₹ 56.99 L,Builtup Area: 1310 sq.ft
R433009,"3 BHK Apartment
70.03 L - 76.13 L",1610 SQ.FT,₹ 70.04 L,Builtup Area: 1610 sq.ft
R433009,"3 BHK Apartment
70.03 L - 76.13 L",1660 SQ.FT,₹ 72.21 L,Builtup Area: 1660 sq.ft
R433009,"3 BHK Apartment
70.03 L - 76.13 L",1745 SQ.FT,₹ 75.91 L,Builtup Area: 1745 sq.ft
R433009,"3 BHK Apartment
70.03 L - 76.13 L",1750 SQ.FT,₹ 76.13 L,Builtup Area: 1750 sq.ft
R433160,"4 BHK Bungalow
2.51 Cr",2304 SQ.FT,₹ 2.51 Cr,Carpet Area: 2304 sq.ft
R433274,"3.5 BHK Apartment
2.14 Cr - 2.17 Cr",1530 SQ.FT,₹ 2.14 Cr,Super Builtup Area: 1530 sq.ft
R433274,"3.5 BHK Apartment
2.14 Cr - 2.17 Cr",1550 SQ.FT,₹ 2.17 Cr,Super Builtup Area: 1550 sq.ft
R433317,"3 BHK Apartment
5.22 Cr - 5.69 Cr",2611 SQ.FT,₹ 5.22 Cr,Super Builtup Area: 2611 sq.ft
R433317,"3 BHK Apartment
5.22 Cr - 5.69 Cr",2802 SQ.FT,₹ 5.6 Cr,Super Builtup Area: 2802 sq.ft
R433317,"3 BHK Apartment
5.22 Cr - 5.69 Cr",2844 SQ.FT,₹ 5.69 Cr,Super Builtup Area: 2844 sq.ft
R433317,"4 BHK Apartment
7.06 Cr",3531 SQ.FT,₹ 7.06 Cr,Super Builtup Area: 3531 sq.ft
R433348,1.5 BHK Apartment,433 SQ.FT,Price on Request,Carpet Area: 433 sq.ft
R433348,1.5 BHK Apartment,434 SQ.FT,Price on Request,Carpet Area: 434 sq.ft
R433348,2 BHK Apartment,477 SQ.FT,Price on Request,Carpet Area: 477 sq.ft
R433348,2 BHK Apartment,479 SQ.FT,Price on Request,Carpet Area: 479 sq.ft
R433348,2 BHK Apartment,484 SQ.FT,Price on Request,Carpet Area: 484 sq.ft
R433348,2 BHK Apartment,485 SQ.FT,Price on Request,Carpet Area: 485 sq.ft
R433348,2 BHK Apartment,486 SQ.FT,Price on Request,Carpet Area: 486 sq.ft
R433348,2 BHK Apartment,506 SQ.FT,Price on Request,Carpet Area: 506 sq.ft
R433352,"3 BHK Apartment
3.65 Cr",1194 SQ.FT,"₹ 3.65 Cr
i",Carpet Area: 1194 sq.ft
R433353,"Plot
10 L - 80.01 L",125 SQ.YD,₹ 10.0 L,Plot Area: 125 sq.yd
R433353,"Plot
10 L - 80.01 L",200 SQ.YD,₹ 16.0 L,Plot Area: 200 sq.yd
R433353,"Plot
10 L - 80.01 L",500 SQ.YD,₹ 40.01 L,Plot Area: 500 sq.yd
R433353,"Plot
10 L - 80.01 L",1000 SQ.YD,₹ 80.01 L,Plot Area: 1000 sq.yd
R433354,"3 BHK Apartment
1.75 Cr",1990 SQ.FT,₹ 1.75 Cr,Saleable Area: 1990 sq.ft
R433354,"4 BHK Apartment
2.2 Cr",2497 SQ.FT,₹ 2.2 Cr,Saleable Area: 2497 sq.ft
R433461,"4 BHK Apartment
4.49 Cr - 5.93 Cr",4079 SQ.FT,₹ 4.49 Cr,Super Builtup Area: 4079 sq.ft
R433461,"4 BHK Apartment
4.49 Cr - 5.93 Cr",4088 SQ.FT,₹ 4.5 Cr,Super Builtup Area: 4088 sq.ft
R433461,"4 BHK Apartment
4.49 Cr - 5.93 Cr",4089 SQ.FT,₹ 4.5 Cr,Super Builtup Area: 4089 sq.ft
R433461,"4 BHK Apartment
4.49 Cr - 5.93 Cr",4102 SQ.FT,₹ 4.51 Cr,Super Builtup Area: 4102 sq.ft
R433461,"4 BHK Apartment
4.49 Cr - 5.93 Cr",4146 SQ.FT,₹ 4.56 Cr,Super Builtup Area: 4146 sq.ft
R433461,"4 BHK Apartment
4.49 Cr - 5.93 Cr",4262 SQ.FT,₹ 4.69 Cr,Super Builtup Area: 4262 sq.ft
R433461,"4 BHK Apartment
4.49 Cr - 5.93 Cr",4725 SQ.FT,₹ 5.2 Cr,Super Builtup Area: 4725 sq.ft
R433461,"4 BHK Apartment
4.49 Cr - 5.93 Cr",4736 SQ.FT,₹ 5.21 Cr,Super Builtup Area: 4736 sq.ft
R433461,"4 BHK Apartment
4.49 Cr - 5.93 Cr",5378 SQ.FT,₹ 5.92 Cr,Super Builtup Area: 5378 sq.ft
R433461,"4 BHK Apartment
4.49 Cr - 5.93 Cr",5388 SQ.FT,₹ 5.93 Cr,Super Builtup Area: 5388 sq.ft
R433461,"4 BHK Penthouse
10.8 Cr",8003 SQ.FT,₹ 10.8 Cr,Super Builtup Area: 8003 sq.ft
R433502,"Plot
60.01 L - 1.05 Cr",100 SQ.YD,₹ 60.01 L,Plot Area: 100 sq.yd
R433502,"Plot
60.01 L - 1.05 Cr",103.22 SQ.YD,₹ 61.93 L,Plot Area: 103.22 sq.yd
R433502,"Plot
60.01 L - 1.05 Cr",105.11 SQ.YD,₹ 63.06 L,Plot Area: 105.11 sq.yd
R433502,"Plot
60.01 L - 1.05 Cr",107 SQ.YD,₹ 64.19 L,Plot Area: 107 sq.yd
R433502,"Plot
60.01 L - 1.05 Cr",107.78 SQ.YD,₹ 64.66 L,Plot Area: 107.78 sq.yd
R433502,"Plot
60.01 L - 1.05 Cr",110.33 SQ.YD,₹ 66.19 L,Plot Area: 110.33 sq.yd
R433502,"Plot
60.01 L - 1.05 Cr",114.33 SQ.YD,₹ 68.59 L,Plot Area: 114.33 sq.yd
R433502,"Plot
60.01 L - 1.05 Cr",115.33 SQ.YD,₹ 69.19 L,Plot Area: 115.33 sq.yd
R433502,"Plot
60.01 L - 1.05 Cr",117.22 SQ.YD,₹ 70.32 L,Plot Area: 117.22 sq.yd
R433502,"Plot
60.01 L - 1.05 Cr",119.56 SQ.YD,₹ 71.73 L,Plot Area: 119.56 sq.yd
R433502,"Plot
60.01 L - 1.05 Cr",125 SQ.YD,₹ 74.99 L,Plot Area: 125 sq.yd
R433502,"Plot
60.01 L - 1.05 Cr",175 SQ.YD,₹ 1.05 Cr,Plot Area: 175 sq.yd
R433611,"3 BHK Apartment
1.42 Cr - 1.76 Cr",1582 SQ.FT,₹ 1.42 Cr,Saleable Area: 1582 sq.ft
R433611,"3 BHK Apartment
1.42 Cr - 1.76 Cr",1587 SQ.FT,₹ 1.43 Cr,Saleable Area: 1587 sq.ft
R433611,"3 BHK Apartment
1.42 Cr - 1.76 Cr",1599 SQ.FT,₹ 1.44 Cr,Saleable Area: 1599 sq.ft
R433611,"3 BHK Apartment
1.42 Cr - 1.76 Cr",1666 SQ.FT,₹ 1.5 Cr,Saleable Area: 1666 sq.ft
R433611,"3 BHK Apartment
1.42 Cr - 1.76 Cr",1909 SQ.FT,₹ 1.72 Cr,Saleable Area: 1909 sq.ft
R433611,"3 BHK Apartment
1.42 Cr - 1.76 Cr",1920 SQ.FT,₹ 1.73 Cr,Saleable Area: 1920 sq.ft
R433611,"3 BHK Apartment
1.42 Cr - 1.76 Cr",1941 SQ.FT,₹ 1.75 Cr,Saleable Area: 1941 sq.ft
R433611,"3 BHK Apartment
1.42 Cr - 1.76 Cr",1953 SQ.FT,₹ 1.76 Cr,Saleable Area: 1953 sq.ft
R433611,"4 BHK Apartment
2.31 Cr - 2.38 Cr",2566 SQ.FT,₹ 2.31 Cr,Saleable Area: 2566 sq.ft
R433611,"4 BHK Apartment
2.31 Cr - 2.38 Cr",2580 SQ.FT,₹ 2.32 Cr,Saleable Area: 2580 sq.ft
R433611,"4 BHK Apartment
2.31 Cr - 2.38 Cr",2584 SQ.FT,₹ 2.33 Cr,Saleable Area: 2584 sq.ft
R433611,"4 BHK Apartment
2.31 Cr - 2.38 Cr",2644 SQ.FT,₹ 2.38 Cr,Saleable Area: 2644 sq.ft
R433626,"3 BHK Apartment
3.52 Cr",2350 SQ.FT,₹ 3.53 Cr,Builtup Area: 2350 sq.ft
R433630,"1 BHK Apartment
42 L",322 SQ.FT,₹ 42.0 L,Carpet Area: 322 sq.ft
R433630,"2 BHK Apartment
58 L - 61.94 L",502 SQ.FT,₹ 58.0 L,Carpet Area: 502 sq.ft
R433630,"2 BHK Apartment
58 L - 61.94 L",536 SQ.FT,₹ 61.94 L,Carpet Area: 536 sq.ft
R433634,2 BHK Apartment,572 SQ.FT,Price on Request,Carpet Area: 572 sq.ft
R433634,2 BHK Apartment,682 SQ.FT,Price on Request,Carpet Area: 682 sq.ft
R433634,3 BHK Apartment,1060 SQ.FT,Price on Request,Carpet Area: 1060 sq.ft
R433634,4 BHK Apartment,1216 SQ.FT,Price on Request,Carpet Area: 1216 sq.ft
R433634,4 BHK Apartment,1239 SQ.FT,Price on Request,Carpet Area: 1239 sq.ft
R433634,4 BHK Apartment,1306 SQ.FT,Price on Request,Carpet Area: 1306 sq.ft
R433634,4 BHK Apartment,1455 SQ.FT,Price on Request,Carpet Area: 1455 sq.ft
R433634,4 BHK Apartment,1470 SQ.FT,Price on Request,Carpet Area: 1470 sq.ft
R433634,4 BHK Apartment,1475 SQ.FT,Price not found,Carpet Area: 1470 sq.ft
R433641,"3 BHK Apartment
1.4 Cr - 1.41 Cr",1384 SQ.FT,₹ 1.4 Cr,Saleable Area: 1384 sq.ft
R433641,"3 BHK Apartment
1.4 Cr - 1.41 Cr",1418 SQ.FT,₹ 1.41 Cr,Saleable Area: 1418 sq.ft
R433661,2 BHK Apartment,592 SQ.FT,Price on Request,Carpet Area: 592 sq.ft
R433661,2 BHK Apartment,633 SQ.FT,Price on Request,Carpet Area: 633 sq.ft
R433661,2 BHK Apartment,643 SQ.FT,Price on Request,Carpet Area: 643 sq.ft
R433661,2 BHK Apartment,714 SQ.FT,Price on Request,Carpet Area: 714 sq.ft
R433661,2 BHK Apartment,821 SQ.FT,Price on Request,Carpet Area: 821 sq.ft
R433661,2 BHK Apartment,903 SQ.FT,Price on Request,Carpet Area: 903 sq.ft
R433661,3 BHK Apartment,643 SQ.FT,Price on Request,Carpet Area: 643 sq.ft
R433661,3 BHK Apartment,714 SQ.FT,Price on Request,Carpet Area: 714 sq.ft
R433661,3 BHK Apartment,819 SQ.FT,Price on Request,Carpet Area: 819 sq.ft
R433661,3 BHK Apartment,821 SQ.FT,Price on Request,Carpet Area: 821 sq.ft
R433661,3 BHK Apartment,885 SQ.FT,Price on Request,Carpet Area: 885 sq.ft
R433661,3 BHK Apartment,902 SQ.FT,Price on Request,Carpet Area: 902 sq.ft
R433661,3 BHK Apartment,903 SQ.FT,Price on Request,Carpet Area: 903 sq.ft
R433763,"2 BHK Apartment
3.92 Cr - 4.32 Cr",784 SQ.FT,"₹ 3.92 Cr
i",Carpet Area: 784 sq.ft
R433763,"2 BHK Apartment
3.92 Cr - 4.32 Cr",814 SQ.FT,"₹ 4.07 Cr
i",Carpet Area: 814 sq.ft
R433763,"2 BHK Apartment
3.92 Cr - 4.32 Cr",873 SQ.FT,"₹ 4.32 Cr
i",Carpet Area: 873 sq.ft
R433763,"3 BHK Apartment
5.59 Cr - 6.36 Cr",1103 SQ.FT,"₹ 5.59 Cr
i",Carpet Area: 1103 sq.ft
R433763,"3 BHK Apartment
5.59 Cr - 6.36 Cr",1201 SQ.FT,"₹ 6.06 Cr
i",Carpet Area: 1201 sq.ft
R433763,"3 BHK Apartment
5.59 Cr - 6.36 Cr",1266 SQ.FT,"₹ 6.36 Cr
i",Carpet Area: 1266 sq.ft
R433763,"4 BHK Apartment
8.73 Cr - 10.35 Cr",1698 SQ.FT,"₹ 8.73 Cr
i",Carpet Area: 1698 sq.ft
R433763,"4 BHK Apartment
8.73 Cr - 10.35 Cr",1997 SQ.FT,"₹ 10.35 Cr
i",Carpet Area: 1997 sq.ft
R433781,"2 BHK Apartment
1.91 Cr",780 SQ.FT,₹ 1.91 Cr,Carpet Area: 780 sq.ft
R433781,"2.5 BHK Apartment
2.26 Cr",890 SQ.FT,₹ 2.26 Cr,Carpet Area: 890 sq.ft
R433781,"3 BHK Apartment
2.69 Cr",1075 SQ.FT,₹ 2.69 Cr,Carpet Area: 1075 sq.ft
R433781,"4 BHK Apartment
3.9 Cr",1560 SQ.FT,₹ 3.9 Cr,Carpet Area: 1560 sq.ft
R433781,"4 BHK Penthouse
5.84 Cr",2365 SQ.FT,₹ 5.84 Cr,Carpet Area: 2365 sq.ft
R433808,"2 BHK Apartment
2.31 Cr - 2.4 Cr",728 SQ.FT,₹ 2.31 Cr,Carpet Area: 728 sq.ft
R433808,"2 BHK Apartment
2.31 Cr - 2.4 Cr",758 SQ.FT,₹ 2.4 Cr,Carpet Area: 758 sq.ft
R433808,"3 BHK Apartment
2.8 Cr - 3.38 Cr",882 SQ.FT,₹ 2.8 Cr,Carpet Area: 882 sq.ft
R433808,"3 BHK Apartment
2.8 Cr - 3.38 Cr",938 SQ.FT,₹ 2.97 Cr,Carpet Area: 938 sq.ft
R433808,"3 BHK Apartment
2.8 Cr - 3.38 Cr",1004 SQ.FT,₹ 3.18 Cr,Carpet Area: 1004 sq.ft
R433808,"3 BHK Apartment
2.8 Cr - 3.38 Cr",1065 SQ.FT,₹ 3.38 Cr,Carpet Area: 1065 sq.ft
R433815,"1 BHK Apartment
93.44 L - 1.04 Cr",415 SQ.FT,₹ 93.44 L,Carpet Area: 415 sq.ft
